C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res3_w1_tunable_l75.son DE_EMBEDDED Lk=0.0 l=75.0
FREQUENCY (GHz), DB[S12]-DARTWARS_TestChip_res3_w1_tunable_l75
0.942,-0.000351911
0.944,-0.000353351
0.946,-0.000354793
0.948,-0.00035624
0.95,-0.000357689
0.952,-0.000359142
0.954,-0.000360599
0.956,-0.000362059
0.958,-0.000363522
0.96,-0.000364989
0.962,-0.000366459
0.964,-0.000367933
0.966,-0.00036941
0.968,-0.00037089
0.97,-0.000372374
0.972,-0.000373862
0.974,-0.000375352
0.976,-0.000376847
0.978,-0.000378345
0.98,-0.000379846
0.982,-0.000381351
0.984,-0.000382859
0.986,-0.00038437
0.988,-0.000385885
0.99,-0.000387404
0.992,-0.000388926
0.994,-0.000390452
0.996,-0.000391981
0.998,-0.000393513
1,-0.000395049
1.002,-0.000396589
1.004,-0.000398132
1.006,-0.000399678
1.008,-0.000401228
1.01,-0.000402782
1.012,-0.000404339
1.014,-0.0004059
1.016,-0.000407464
1.018,-0.000409031
1.02,-0.000410602
1.022,-0.000412177
1.024,-0.000413755
1.026,-0.000415337
1.028,-0.000416922
1.03,-0.00041851
1.032,-0.000420103
1.034,-0.000421698
1.036,-0.000423298
1.038,-0.000424901
1.04,-0.000426507
1.042,-0.000428117
1.044,-0.00042973
1.046,-0.000431347
1.048,-0.000432968
1.05,-0.000434592
1.052,-0.00043622
1.054,-0.000437851
1.056,-0.000439486
1.058,-0.000441124
1.06,-0.000442766
1.062,-0.000444412
1.064,-0.000446061
1.066,-0.000447713
1.068,-0.00044937
1.07,-0.000451029
1.072,-0.000452693
1.074,-0.00045436
1.076,-0.00045603
1.078,-0.000457705
1.08,-0.000459382
1.082,-0.000461064
1.084,-0.000462749
1.086,-0.000464437
1.088,-0.000466129
1.09,-0.000467825
1.092,-0.000469525
1.094,-0.000471228
1.096,-0.000472934
1.098,-0.000474644
1.1,-0.000476358
1.102,-0.000478076
1.104,-0.000479797
1.106,-0.000481522
1.108,-0.00048325
1.11,-0.000484982
1.112,-0.000486718
1.114,-0.000488457
1.116,-0.0004902
1.118,-0.000491946
1.12,-0.000493697
1.122,-0.00049545
1.124,-0.000497208
1.126,-0.000498969
1.128,-0.000500734
1.13,-0.000502502
1.132,-0.000504275
1.134,-0.00050605
1.136,-0.00050783
1.138,-0.000509613
1.14,-0.0005114
1.142,-0.00051319
1.144,-0.000514984
1.146,-0.000516782
1.148,-0.000518584
1.15,-0.000520389
1.152,-0.000522198
1.154,-0.000524011
1.156,-0.000525827
1.158,-0.000527647
1.16,-0.000529471
1.162,-0.000531298
1.164,-0.000533129
1.166,-0.000534964
1.168,-0.000536802
1.17,-0.000538645
1.172,-0.000540491
1.174,-0.00054234
1.176,-0.000544194
1.178,-0.000546051
1.18,-0.000547911
1.182,-0.000549776
1.184,-0.000551644
1.186,-0.000553516
1.188,-0.000555392
1.19,-0.000557271
1.192,-0.000559155
1.194,-0.000561042
1.196,-0.000562932
1.198,-0.000564827
1.2,-0.000566725
1.202,-0.000568627
1.204,-0.000570533
1.206,-0.000572442
1.208,-0.000574355
1.21,-0.000576272
1.212,-0.000578193
1.214,-0.000580118
1.216,-0.000582046
1.218,-0.000583978
1.22,-0.000585914
1.222,-0.000587854
1.224,-0.000589797
1.226,-0.000591744
1.228,-0.000593695
1.23,-0.00059565
1.232,-0.000597608
1.234,-0.000599571
1.236,-0.000601537
1.238,-0.000603507
1.24,-0.000605481
1.242,-0.000607458
1.244,-0.00060944
1.246,-0.000611425
1.248,-0.000613414
1.25,-0.000615407
1.252,-0.000617403
1.254,-0.000619404
1.256,-0.000621408
1.258,-0.000623416
1.26,-0.000625428
1.262,-0.000627444
1.264,-0.000629463
1.266,-0.000631487
1.268,-0.000633514
1.27,-0.000635545
1.272,-0.00063758
1.274,-0.000639619
1.276,-0.000641661
1.278,-0.000643708
1.28,-0.000645758
1.282,-0.000647812
1.284,-0.00064987
1.286,-0.000651932
1.288,-0.000653998
1.29,-0.000656068
1.292,-0.000658141
1.294,-0.000660219
1.296,-0.000662296
1.298,-0.000664385
1.3,-0.000666474
1.302,-0.000668567
1.304,-0.000670664
1.306,-0.000672765
1.308,-0.000674869
1.31,-0.000676978
1.312,-0.00067909
1.314,-0.000681206
1.316,-0.000683326
1.318,-0.00068545
1.32,-0.000687578
1.322,-0.00068971
1.324,-0.000691846
1.326,-0.000693986
1.328,-0.000696129
1.33,-0.000698277
1.332,-0.000700428
1.334,-0.000702584
1.336,-0.000704743
1.338,-0.000706906
1.34,-0.000709074
1.342,-0.000711245
1.344,-0.00071342
1.346,-0.000715599
1.348,-0.000717782
1.35,-0.000719969
1.352,-0.000722159
1.354,-0.000724354
1.356,-0.000726553
1.358,-0.000728756
1.36,-0.000730962
1.362,-0.000733173
1.364,-0.000735388
1.366,-0.000737606
1.368,-0.000739829
1.37,-0.000742055
1.372,-0.000744286
1.374,-0.00074652
1.376,-0.000748758
1.378,-0.000751001
1.38,-0.000753247
1.382,-0.000755498
1.384,-0.000757752
1.386,-0.00076001
1.388,-0.000762273
1.39,-0.000764539
1.392,-0.00076681
1.394,-0.000769084
1.396,-0.000771362
1.398,-0.000773645
1.4,-0.000775931
1.402,-0.000778221
1.404,-0.000780516
1.406,-0.000782814
1.408,-0.000785117
1.41,-0.000787423
1.412,-0.000789734
1.414,-0.000792048
1.416,-0.000794367
1.418,-0.00079669
1.42,-0.000799016
1.422,-0.000801347
1.424,-0.000803682
1.426,-0.000806021
1.428,-0.000808364
1.43,-0.00081071
1.432,-0.000813061
1.434,-0.000815416
1.436,-0.000817776
1.438,-0.000820139
1.44,-0.000822506
1.442,-0.000824877
1.444,-0.000827253
1.446,-0.000829632
1.448,-0.000832016
1.45,-0.000834403
1.452,-0.000836795
1.454,-0.000839191
1.456,-0.00084159
1.458,-0.000843994
1.46,-0.000846402
1.462,-0.000848815
1.464,-0.000851231
1.466,-0.000853651
1.468,-0.000856076
1.47,-0.000858504
1.472,-0.000860937
1.474,-0.000863374
1.476,-0.000865815
1.478,-0.00086826
1.48,-0.000870709
1.482,-0.000873162
1.484,-0.000875619
1.486,-0.000878081
1.488,-0.000880546
1.49,-0.000883016
1.492,-0.00088549
1.494,-0.000887968
1.496,-0.00089045
1.498,-0.000892937
1.5,-0.000895427
1.502,-0.000897922
1.504,-0.000900421
1.506,-0.000902924
1.508,-0.000905431
1.51,-0.000907942
1.512,-0.000910458
1.514,-0.000912977
1.516,-0.000915501
1.518,-0.000918029
1.52,-0.000920561
1.522,-0.000923097
1.524,-0.000925638
1.526,-0.000928183
1.528,-0.000930732
1.53,-0.000933285
1.532,-0.000935842
1.534,-0.000938403
1.536,-0.000940969
1.538,-0.000943539
1.54,-0.000946113
1.542,-0.000948691
1.544,-0.000951274
1.546,-0.000953861
1.548,-0.000956451
1.55,-0.000959047
1.552,-0.000961646
1.554,-0.00096425
1.556,-0.000966857
1.558,-0.000969469
1.56,-0.000972086
1.562,-0.000974706
1.564,-0.000977331
1.566,-0.00097996
1.568,-0.000982593
1.57,-0.000985231
1.572,-0.000987873
1.574,-0.000990519
1.576,-0.000993169
1.578,-0.000995823
1.58,-0.000998482
1.582,-0.00100115
1.584,-0.00100381
1.586,-0.00100648
1.588,-0.00100916
1.59,-0.00101184
1.592,-0.00101452
1.594,-0.00101721
1.596,-0.00101991
1.598,-0.0010226
1.6,-0.00102531
1.602,-0.00102801
1.604,-0.00103072
1.606,-0.00103344
1.608,-0.00103615
1.61,-0.00103888
1.612,-0.00104161
1.614,-0.00104434
1.616,-0.00104707
1.618,-0.00104981
1.62,-0.00105256
1.622,-0.00105531
1.624,-0.00105806
1.626,-0.00106082
1.628,-0.00106358
1.63,-0.00106635
1.632,-0.00106912
1.634,-0.00107189
1.636,-0.00107467
1.638,-0.00107745
1.64,-0.00108024
1.642,-0.00108304
1.644,-0.00108583
1.646,-0.00108863
1.648,-0.00109144
1.65,-0.00109425
1.652,-0.00109706
1.654,-0.00109988
1.656,-0.0011027
1.658,-0.00110553
1.66,-0.00110836
1.662,-0.0011112
1.664,-0.00111404
1.666,-0.00111688
1.668,-0.00111973
1.67,-0.00112259
1.672,-0.00112545
1.674,-0.00112831
1.676,-0.00113118
1.678,-0.00113405
1.68,-0.00113692
1.682,-0.0011398
1.684,-0.00114269
1.686,-0.00114558
1.688,-0.00114847
1.69,-0.00115137
1.692,-0.00115427
1.694,-0.00115718
1.696,-0.00116009
1.698,-0.001163
1.7,-0.00116592
1.702,-0.00116885
1.704,-0.00117178
1.706,-0.00117471
1.708,-0.00117765
1.71,-0.00118059
1.712,-0.00118354
1.714,-0.00118649
1.716,-0.00118944
1.718,-0.0011924
1.72,-0.00119537
1.722,-0.00119834
1.724,-0.00120131
1.726,-0.00120429
1.728,-0.00120727
1.73,-0.00121026
1.732,-0.00121325
1.734,-0.00121625
1.736,-0.00121925
1.738,-0.00122225
1.74,-0.00122526
1.742,-0.00122828
1.744,-0.00123129
1.746,-0.00123432
1.748,-0.00123734
1.75,-0.00124038
1.752,-0.00124341
1.754,-0.00124645
1.756,-0.0012495
1.758,-0.00125255
1.76,-0.00125561
1.762,-0.00125866
1.764,-0.00126173
1.766,-0.0012648
1.768,-0.00126787
1.77,-0.00127095
1.772,-0.00127403
1.774,-0.00127712
1.776,-0.00128021
1.778,-0.0012833
1.78,-0.0012864
1.782,-0.00128951
1.784,-0.00129262
1.786,-0.00129573
1.788,-0.00129885
1.79,-0.00130197
1.792,-0.0013051
1.794,-0.00130823
1.796,-0.00131137
1.798,-0.00131451
1.8,-0.00131766
1.802,-0.00132081
1.804,-0.00132397
1.806,-0.00132713
1.808,-0.00133029
1.81,-0.00133346
1.812,-0.00133663
1.814,-0.00133981
1.816,-0.00134299
1.818,-0.00134618
1.82,-0.00134938
1.822,-0.00135257
1.824,-0.00135577
1.826,-0.00135898
1.828,-0.00136219
1.83,-0.00136541
1.832,-0.00136863
1.834,-0.00137185
1.836,-0.00137508
1.838,-0.00137832
1.84,-0.00138156
1.842,-0.0013848
1.844,-0.00138805
1.846,-0.0013913
1.848,-0.00139456
1.85,-0.00139782
1.852,-0.00140109
1.854,-0.00140436
1.856,-0.00140764
1.858,-0.00141092
1.86,-0.0014142
1.862,-0.00141749
1.864,-0.00142079
1.866,-0.00142409
1.868,-0.00142739
1.87,-0.0014307
1.872,-0.00143402
1.874,-0.00143734
1.876,-0.00144066
1.878,-0.00144399
1.88,-0.00144732
1.882,-0.00145066
1.884,-0.001454
1.886,-0.00145735
1.888,-0.0014607
1.89,-0.00146406
1.892,-0.00146742
1.894,-0.00147079
1.896,-0.00147416
1.898,-0.00147753
1.9,-0.00148092
1.902,-0.0014843
1.904,-0.00148769
1.906,-0.00149109
1.908,-0.00149449
1.91,-0.00149789
1.912,-0.0015013
1.914,-0.00150472
1.916,-0.00150813
1.918,-0.00151156
1.92,-0.00151499
1.922,-0.00151842
1.924,-0.00152186
1.926,-0.0015253
1.928,-0.00152875
1.93,-0.0015322
1.932,-0.00153566
1.934,-0.00153912
1.936,-0.00154259
1.938,-0.00154606
1.94,-0.00154954
1.942,-0.00155302
1.944,-0.00155651
1.946,-0.00156
1.948,-0.0015635
1.95,-0.001567
1.952,-0.0015705
1.954,-0.00157402
1.956,-0.00157753
1.958,-0.00158105
1.96,-0.00158458
1.962,-0.00158811
1.964,-0.00159164
1.966,-0.00159519
1.968,-0.00159873
1.97,-0.00160228
1.972,-0.00160584
1.974,-0.0016094
1.976,-0.00161296
1.978,-0.00161653
1.98,-0.00162011
1.982,-0.00162369
1.984,-0.00162727
1.986,-0.00163086
1.988,-0.00163445
1.99,-0.00163805
1.992,-0.00164166
1.994,-0.00164527
1.996,-0.00164888
1.998,-0.0016525
2,-0.00165613
2.002,-0.00165976
2.004,-0.00166339
2.006,-0.00166703
2.008,-0.00167067
2.01,-0.00167432
2.012,-0.00167798
2.014,-0.00168164
2.016,-0.0016853
2.018,-0.00168897
2.02,-0.00169264
2.022,-0.00169632
2.024,-0.00170001
2.026,-0.0017037
2.028,-0.00170739
2.03,-0.00171109
2.032,-0.00171479
2.034,-0.0017185
2.036,-0.00172222
2.038,-0.00172594
2.04,-0.00172966
2.042,-0.00173339
2.044,-0.00173712
2.046,-0.00174086
2.048,-0.00174461
2.05,-0.00174836
2.052,-0.00175211
2.054,-0.00175587
2.056,-0.00175964
2.058,-0.00176341
2.06,-0.00176718
2.062,-0.00177096
2.064,-0.00177475
2.066,-0.00177854
2.068,-0.00178233
2.07,-0.00178613
2.072,-0.00178994
2.074,-0.00179375
2.076,-0.00179757
2.078,-0.00180139
2.08,-0.00180521
2.082,-0.00180904
2.084,-0.00181288
2.086,-0.00181672
2.088,-0.00182057
2.09,-0.00182442
2.092,-0.00182828
2.094,-0.00183214
2.096,-0.00183601
2.098,-0.00183988
2.1,-0.00184376
2.102,-0.00184764
2.104,-0.00185153
2.106,-0.00185542
2.108,-0.00185932
2.11,-0.00186322
2.112,-0.00186713
2.114,-0.00187104
2.116,-0.00187496
2.118,-0.00187889
2.12,-0.00188282
2.122,-0.00188675
2.124,-0.00189069
2.126,-0.00189464
2.128,-0.00189859
2.13,-0.00190254
2.132,-0.0019065
2.134,-0.00191047
2.136,-0.00191444
2.138,-0.00191842
2.14,-0.0019224
2.142,-0.00192638
2.144,-0.00193038
2.146,-0.00193437
2.148,-0.00193838
2.15,-0.00194238
2.152,-0.0019464
2.154,-0.00195042
2.156,-0.00195444
2.158,-0.00195847
2.16,-0.0019625
2.162,-0.00196654
2.164,-0.00197059
2.166,-0.00197464
2.168,-0.00197869
2.17,-0.00198275
2.172,-0.00198682
2.174,-0.00199089
2.176,-0.00199497
2.178,-0.00199905
2.18,-0.00200314
2.182,-0.00200723
2.184,-0.00201133
2.186,-0.00201543
2.188,-0.00201954
2.19,-0.00202366
2.192,-0.00202778
2.194,-0.0020319
2.196,-0.00203603
2.198,-0.00204017
2.2,-0.00204431
2.202,-0.00204846
2.204,-0.00205261
2.206,-0.00205676
2.208,-0.00206093
2.21,-0.0020651
2.212,-0.00206927
2.214,-0.00207345
2.216,-0.00207763
2.218,-0.00208182
2.22,-0.00208602
2.222,-0.00209022
2.224,-0.00209442
2.226,-0.00209864
2.228,-0.00210285
2.23,-0.00210708
2.232,-0.0021113
2.234,-0.00211554
2.236,-0.00211978
2.238,-0.00212402
2.24,-0.00212827
2.242,-0.00213252
2.244,-0.00213679
2.246,-0.00214105
2.248,-0.00214532
2.25,-0.0021496
2.252,-0.00215388
2.254,-0.00215817
2.256,-0.00216247
2.258,-0.00216676
2.26,-0.00217107
2.262,-0.00217538
2.264,-0.0021797
2.266,-0.00218402
2.268,-0.00218834
2.27,-0.00219268
2.272,-0.00219701
2.274,-0.00220136
2.276,-0.00220571
2.278,-0.00221006
2.28,-0.00221442
2.282,-0.00221879
2.284,-0.00222316
2.286,-0.00222754
2.288,-0.00223192
2.29,-0.00223631
2.292,-0.0022407
2.294,-0.0022451
2.296,-0.0022495
2.298,-0.00225391
2.3,-0.00225833
2.302,-0.00226275
2.304,-0.00226718
2.306,-0.00227161
2.308,-0.00227605
2.31,-0.0022805
2.312,-0.00228495
2.314,-0.0022894
2.316,-0.00229386
2.318,-0.00229833
2.32,-0.0023028
2.322,-0.00230728
2.324,-0.00231177
2.326,-0.00231625
2.328,-0.00232075
2.33,-0.00232525
2.332,-0.00232976
2.334,-0.00233427
2.336,-0.00233879
2.338,-0.00234331
2.34,-0.00234784
2.342,-0.00235238
2.344,-0.00235692
2.346,-0.00236147
2.348,-0.00236602
2.35,-0.00237058
2.352,-0.00237514
2.354,-0.00237971
2.356,-0.00238429
2.358,-0.00238887
2.36,-0.00239345
2.362,-0.00239805
2.364,-0.00240265
2.366,-0.00240725
2.368,-0.00241186
2.37,-0.00241648
2.372,-0.0024211
2.374,-0.00242572
2.376,-0.00243036
2.378,-0.002435
2.38,-0.00243964
2.382,-0.00244429
2.384,-0.00244895
2.386,-0.00245361
2.388,-0.00245828
2.39,-0.00246296
2.392,-0.00246764
2.394,-0.00247232
2.396,-0.00247701
2.398,-0.00248171
2.4,-0.00248641
2.402,-0.00249112
2.404,-0.00249584
2.406,-0.00250056
2.408,-0.00250529
2.41,-0.00251002
2.412,-0.00251476
2.414,-0.0025195
2.416,-0.00252425
2.418,-0.00252901
2.42,-0.00253377
2.422,-0.00253854
2.424,-0.00254332
2.426,-0.0025481
2.428,-0.00255288
2.43,-0.00255768
2.432,-0.00256247
2.434,-0.00256728
2.436,-0.00257209
2.438,-0.00257691
2.44,-0.00258173
2.442,-0.00258656
2.444,-0.00259139
2.446,-0.00259623
2.448,-0.00260108
2.45,-0.00260593
2.452,-0.00261079
2.454,-0.00261565
2.456,-0.00262052
2.458,-0.0026254
2.46,-0.00263028
2.462,-0.00263517
2.464,-0.00264006
2.466,-0.00264496
2.468,-0.00264987
2.47,-0.00265478
2.472,-0.0026597
2.474,-0.00266463
2.476,-0.00266956
2.478,-0.00267449
2.48,-0.00267944
2.482,-0.00268439
2.484,-0.00268934
2.486,-0.0026943
2.488,-0.00269927
2.49,-0.00270424
2.492,-0.00270922
2.494,-0.00271421
2.496,-0.0027192
2.498,-0.0027242
2.5,-0.0027292
2.502,-0.00273421
2.504,-0.00273923
2.506,-0.00274425
2.508,-0.00274928
2.51,-0.00275432
2.512,-0.00275936
2.514,-0.00276441
2.516,-0.00276946
2.518,-0.00277452
2.52,-0.00277959
2.522,-0.00278466
2.524,-0.00278974
2.526,-0.00279482
2.528,-0.00279991
2.53,-0.00280501
2.532,-0.00281011
2.534,-0.00281522
2.536,-0.00282034
2.538,-0.00282546
2.54,-0.00283059
2.542,-0.00283573
2.544,-0.00284087
2.546,-0.00284601
2.548,-0.00285117
2.55,-0.00285633
2.552,-0.00286149
2.554,-0.00286667
2.556,-0.00287185
2.558,-0.00287703
2.56,-0.00288222
2.562,-0.00288742
2.564,-0.00289263
2.566,-0.00289784
2.568,-0.00290305
2.57,-0.00290828
2.572,-0.00291351
2.574,-0.00291874
2.576,-0.00292398
2.578,-0.00292923
2.58,-0.00293449
2.582,-0.00293975
2.584,-0.00294502
2.586,-0.00295029
2.588,-0.00295557
2.59,-0.00296086
2.592,-0.00296616
2.594,-0.00297146
2.596,-0.00297676
2.598,-0.00298208
2.6,-0.0029874
2.602,-0.00299272
2.604,-0.00299805
2.606,-0.00300339
2.608,-0.00300874
2.61,-0.00301409
2.612,-0.00301945
2.614,-0.00302481
2.616,-0.00303019
2.618,-0.00303556
2.62,-0.00304095
2.622,-0.00304634
2.624,-0.00305174
2.626,-0.00305714
2.628,-0.00306255
2.63,-0.00306797
2.632,-0.00307339
2.634,-0.00307882
2.636,-0.00308426
2.638,-0.0030897
2.64,-0.00309515
2.642,-0.00310061
2.644,-0.00310607
2.646,-0.00311154
2.648,-0.00311702
2.65,-0.0031225
2.652,-0.00312799
2.654,-0.00313349
2.656,-0.00313899
2.658,-0.0031445
2.66,-0.00315002
2.662,-0.00315554
2.664,-0.00316107
2.666,-0.00316661
2.668,-0.00317215
2.67,-0.0031777
2.672,-0.00318326
2.674,-0.00318882
2.676,-0.00319439
2.678,-0.00319997
2.68,-0.00320555
2.682,-0.00321114
2.684,-0.00321674
2.686,-0.00322234
2.688,-0.00322795
2.69,-0.00323357
2.692,-0.00323919
2.694,-0.00324482
2.696,-0.00325046
2.698,-0.0032561
2.7,-0.00326175
2.702,-0.00326741
2.704,-0.00327307
2.706,-0.00327875
2.708,-0.00328442
2.71,-0.00329011
2.712,-0.0032958
2.714,-0.0033015
2.716,-0.0033072
2.718,-0.00331292
2.72,-0.00331863
2.722,-0.00332436
2.724,-0.00333009
2.726,-0.00333583
2.728,-0.00334158
2.73,-0.00334733
2.732,-0.00335309
2.734,-0.00335886
2.736,-0.00336463
2.738,-0.00337041
2.74,-0.0033762
2.742,-0.003382
2.744,-0.0033878
2.746,-0.0033936
2.748,-0.00339942
2.75,-0.00340525
2.752,-0.00341108
2.754,-0.00341691
2.756,-0.00342276
2.758,-0.00342861
2.76,-0.00343446
2.762,-0.00344033
2.764,-0.0034462
2.766,-0.00345208
2.768,-0.00345796
2.77,-0.00346386
2.772,-0.00346976
2.774,-0.00347566
2.776,-0.00348158
2.778,-0.0034875
2.78,-0.00349343
2.782,-0.00349936
2.784,-0.0035053
2.786,-0.00351125
2.788,-0.00351721
2.79,-0.00352317
2.792,-0.00352914
2.794,-0.00353512
2.796,-0.00354111
2.798,-0.0035471
2.8,-0.0035531
2.802,-0.0035591
2.804,-0.00356512
2.806,-0.00357114
2.808,-0.00357716
2.81,-0.0035832
2.812,-0.00358924
2.814,-0.00359529
2.816,-0.00360135
2.818,-0.00360741
2.82,-0.00361348
2.822,-0.00361956
2.824,-0.00362564
2.826,-0.00363174
2.828,-0.00363784
2.83,-0.00364394
2.832,-0.00365006
2.834,-0.00365618
2.836,-0.00366231
2.838,-0.00366845
2.84,-0.00367459
2.842,-0.00368074
2.844,-0.0036869
2.846,-0.00369306
2.848,-0.00369924
2.85,-0.00370542
2.852,-0.0037116
2.854,-0.0037178
2.856,-0.003724
2.858,-0.00373021
2.86,-0.00373643
2.862,-0.00374265
2.864,-0.00374888
2.866,-0.00375512
2.868,-0.00376137
2.87,-0.00376762
2.872,-0.00377388
2.874,-0.00378015
2.876,-0.00378643
2.878,-0.00379271
2.88,-0.003799
2.882,-0.0038053
2.884,-0.00381161
2.886,-0.00381792
2.888,-0.00382424
2.89,-0.00383057
2.892,-0.00383691
2.894,-0.00384325
2.896,-0.0038496
2.898,-0.00385596
2.9,-0.00386232
2.902,-0.0038687
2.904,-0.00387508
2.906,-0.00388147
2.908,-0.00388786
2.91,-0.00389427
2.912,-0.00390068
2.914,-0.0039071
2.916,-0.00391352
2.918,-0.00391996
2.92,-0.0039264
2.922,-0.00393285
2.924,-0.00393931
2.926,-0.00394577
2.928,-0.00395224
2.93,-0.00395872
2.932,-0.00396521
2.934,-0.0039717
2.936,-0.00397821
2.938,-0.00398472
2.94,-0.00399124
2.942,-0.00399776
2.944,-0.0040043
2.946,-0.00401084
2.948,-0.00401739
2.95,-0.00402394
2.952,-0.00403051
2.954,-0.00403708
2.956,-0.00404366
2.958,-0.00405025
2.96,-0.00405684
2.962,-0.00406345
2.964,-0.00407006
2.966,-0.00407668
2.968,-0.0040833
2.97,-0.00408994
2.972,-0.00409658
2.974,-0.00410323
2.976,-0.00410989
2.978,-0.00411656
2.98,-0.00412323
2.982,-0.00412991
2.984,-0.0041366
2.986,-0.0041433
2.988,-0.00415
2.99,-0.00415672
2.992,-0.00416344
2.994,-0.00417017
2.996,-0.00417691
2.998,-0.00418365
3,-0.0041904
3.002,-0.00419716
3.004,-0.00420393
3.006,-0.00421071
3.008,-0.0042175
3.01,-0.00422429
3.012,-0.00423109
3.014,-0.0042379
3.016,-0.00424472
3.018,-0.00425154
3.02,-0.00425837
3.022,-0.00426521
3.024,-0.00427206
3.026,-0.00427892
3.028,-0.00428579
3.03,-0.00429266
3.032,-0.00429954
3.034,-0.00430643
3.036,-0.00431333
3.038,-0.00432023
3.04,-0.00432715
3.042,-0.00433407
3.044,-0.004341
3.046,-0.00434794
3.048,-0.00435488
3.05,-0.00436184
3.052,-0.0043688
3.054,-0.00437577
3.056,-0.00438275
3.058,-0.00438974
3.06,-0.00439674
3.062,-0.00440374
3.064,-0.00441075
3.066,-0.00441777
3.068,-0.0044248
3.07,-0.00443184
3.072,-0.00443888
3.074,-0.00444594
3.076,-0.004453
3.078,-0.00446007
3.08,-0.00446715
3.082,-0.00447423
3.084,-0.00448133
3.086,-0.00448843
3.088,-0.00449554
3.09,-0.00450266
3.092,-0.00450979
3.094,-0.00451693
3.096,-0.00452407
3.098,-0.00453123
3.1,-0.00453839
3.102,-0.00454556
3.104,-0.00455274
3.106,-0.00455992
3.108,-0.00456712
3.11,-0.00457432
3.112,-0.00458154
3.114,-0.00458876
3.116,-0.00459599
3.118,-0.00460323
3.12,-0.00461047
3.122,-0.00461773
3.124,-0.00462499
3.126,-0.00463226
3.128,-0.00463954
3.13,-0.00464683
3.132,-0.00465413
3.134,-0.00466144
3.136,-0.00466875
3.138,-0.00467608
3.14,-0.00468341
3.142,-0.00469075
3.144,-0.0046981
3.146,-0.00470546
3.148,-0.00471282
3.15,-0.0047202
3.152,-0.00472758
3.154,-0.00473497
3.156,-0.00474237
3.158,-0.00474978
3.16,-0.0047572
3.162,-0.00476463
3.164,-0.00477207
3.166,-0.00477951
3.168,-0.00478696
3.17,-0.00479443
3.172,-0.0048019
3.174,-0.00480938
3.176,-0.00481687
3.178,-0.00482436
3.18,-0.00483187
3.182,-0.00483938
3.184,-0.00484691
3.186,-0.00485444
3.188,-0.00486198
3.19,-0.00486953
3.192,-0.00487709
3.194,-0.00488466
3.196,-0.00489224
3.198,-0.00489982
3.2,-0.00490742
3.202,-0.00491502
3.204,-0.00492263
3.206,-0.00493025
3.208,-0.00493788
3.21,-0.00494552
3.212,-0.00495317
3.214,-0.00496083
3.216,-0.00496849
3.218,-0.00497617
3.22,-0.00498385
3.222,-0.00499155
3.224,-0.00499925
3.226,-0.00500696
3.228,-0.00501468
3.23,-0.00502241
3.232,-0.00503015
3.234,-0.0050379
3.236,-0.00504565
3.238,-0.00505342
3.24,-0.00506119
3.242,-0.00506898
3.244,-0.00507677
3.246,-0.00508457
3.248,-0.00509238
3.25,-0.0051002
3.252,-0.00510803
3.254,-0.00511587
3.256,-0.00512372
3.258,-0.00513158
3.26,-0.00513944
3.262,-0.00514732
3.264,-0.0051552
3.266,-0.0051631
3.268,-0.005171
3.27,-0.00517891
3.272,-0.00518683
3.274,-0.00519477
3.276,-0.00520271
3.278,-0.00521066
3.28,-0.00521861
3.282,-0.00522658
3.284,-0.00523456
3.286,-0.00524255
3.288,-0.00525054
3.29,-0.00525855
3.292,-0.00526657
3.294,-0.00527459
3.296,-0.00528262
3.298,-0.00529067
3.3,-0.00529872
3.302,-0.00530678
3.304,-0.00531485
3.306,-0.00532294
3.308,-0.00533103
3.31,-0.00533913
3.312,-0.00534724
3.314,-0.00535536
3.316,-0.00536348
3.318,-0.00537162
3.32,-0.00537977
3.322,-0.00538793
3.324,-0.00539609
3.326,-0.00540427
3.328,-0.00541246
3.33,-0.00542065
3.332,-0.00542886
3.334,-0.00543707
3.336,-0.0054453
3.338,-0.00545353
3.34,-0.00546177
3.342,-0.00547003
3.344,-0.00547829
3.346,-0.00548656
3.348,-0.00549485
3.35,-0.00550314
3.352,-0.00551144
3.354,-0.00551975
3.356,-0.00552807
3.358,-0.0055364
3.36,-0.00554475
3.362,-0.0055531
3.364,-0.00556146
3.366,-0.00556983
3.368,-0.00557821
3.37,-0.0055866
3.372,-0.005595
3.374,-0.00560341
3.376,-0.00561183
3.378,-0.00562026
3.38,-0.0056287
3.382,-0.00563714
3.384,-0.0056456
3.386,-0.00565407
3.388,-0.00566255
3.39,-0.00567104
3.392,-0.00567954
3.394,-0.00568805
3.396,-0.00569657
3.398,-0.0057051
3.4,-0.00571363
3.402,-0.00572218
3.404,-0.00573074
3.406,-0.00573931
3.408,-0.00574789
3.41,-0.00575648
3.412,-0.00576508
3.414,-0.00577369
3.416,-0.00578231
3.418,-0.00579094
3.42,-0.00579958
3.422,-0.00580823
3.424,-0.00581689
3.426,-0.00582556
3.428,-0.00583424
3.43,-0.00584293
3.432,-0.00585163
3.434,-0.00586034
3.436,-0.00586906
3.438,-0.00587779
3.44,-0.00588653
3.442,-0.00589528
3.444,-0.00590404
3.446,-0.00591282
3.448,-0.0059216
3.45,-0.00593039
3.452,-0.0059392
3.454,-0.00594801
3.456,-0.00595683
3.458,-0.00596567
3.46,-0.00597451
3.462,-0.00598337
