C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=5.0 l=320.0
FREQUENCY (GHz), DB[S12]-DARTWARS_TestChip_res2_w2_l320
FREQUENCY (GHz), DB[S12]-DARTWARS_TestChip_res2_w2_l320
4,-0.00157557
4.02,-0.00158866
4.04,-0.00160176
4.06,-0.00161487
4.08,-0.00162797
4.1,-0.00164106
4.12,-0.00165415
4.14,-0.00166724
4.16,-0.00168031
4.18,-0.00169337
4.2,-0.00170642
4.22,-0.00171945
4.24,-0.00173246
4.26,-0.00174545
4.28,-0.00175841
4.3,-0.00177133
4.32,-0.00178423
4.34,-0.00179708
4.36,-0.00180988
4.38,-0.00182264
4.4,-0.00183533
4.42,-0.00184796
4.44,-0.00186051
4.46,-0.00187298
4.48,-0.00188535
4.5,-0.00189761
4.52,-0.00190975
4.54,-0.00192175
4.56,-0.00193358
4.58,-0.00194523
4.6,-0.00195666
4.62,-0.00196785
4.64,-0.00197874
4.66,-0.00198929
4.68,-0.00199943
4.7,-0.00200909
4.72,-0.00201816
4.74,-0.00202651
4.76,-0.00203397
4.78,-0.00204031
4.8,-0.0020452
4.82,-0.00204818
4.84,-0.00204859
4.86,-0.00204539
4.88,-0.00203693
4.9,-0.00202034
4.92,-0.00199023
4.94,-0.00193508
4.96,-0.00182514
4.98,-0.00155341
5,-0.000332922
5.02,-0.00443572
5.04,-0.00304526
5.06,-0.00276835
5.08,-0.00265715
5.1,-0.00260147
5.12,-0.00257105
5.14,-0.00255425
5.16,-0.0025456
5.18,-0.00254224
5.2,-0.00254248
5.22,-0.00254529
5.24,-0.00255
5.26,-0.00255615
5.28,-0.00256342
5.3,-0.00257156
5.32,-0.00258041
5.34,-0.00258983
5.36,-0.00259973
5.38,-0.00261002
5.4,-0.00262064
5.42,-0.00263154
5.44,-0.00264267
5.46,-0.00265401
5.48,-0.00266551
5.5,-0.00267717
5.52,-0.00268895
5.54,-0.00270085
5.56,-0.00271283
5.58,-0.00272491
5.6,-0.00273705
5.62,-0.00274925
5.64,-0.00276151
5.66,-0.00277381
5.68,-0.00278615
5.7,-0.00279852
5.72,-0.00281092
5.74,-0.00282334
5.76,-0.00283577
5.78,-0.00284822
5.8,-0.00286068
5.82,-0.00287315
5.84,-0.00288561
5.86,-0.00289808
5.88,-0.00291055
5.9,-0.00292301
5.92,-0.00293546
5.94,-0.00294791
5.96,-0.00296034
5.98,-0.00297276
6,-0.00298516
6.02,-0.00299755
6.04,-0.00300992
6.06,-0.00302227
6.08,-0.0030346
6.1,-0.00304691
6.12,-0.00305919
6.14,-0.00307145
6.16,-0.00308368
6.18,-0.00309589
6.2,-0.00310807
6.22,-0.00312021
6.24,-0.00313233
6.26,-0.00314442
6.28,-0.00315647
6.3,-0.0031685
6.32,-0.00318048
6.34,-0.00319244
6.36,-0.00320435
6.38,-0.00321624
6.4,-0.00322808
6.42,-0.00323989
6.44,-0.00325166
6.46,-0.00326339
6.48,-0.00327507
6.5,-0.00328672
6.52,-0.00329832
6.54,-0.00330988
6.56,-0.0033214
6.58,-0.00333287
6.6,-0.0033443
6.62,-0.00335568
6.64,-0.00336702
6.66,-0.00337831
6.68,-0.00338955
6.7,-0.00340074
6.72,-0.00341189
6.74,-0.00342299
6.76,-0.00343404
6.78,-0.00344504
6.8,-0.00345598
6.82,-0.00346688
6.84,-0.00347773
6.86,-0.00348852
6.88,-0.00349927
6.9,-0.00350996
6.92,-0.00352059
6.94,-0.00353118
6.96,-0.0035417
6.98,-0.00355218
7,-0.0035626
7.02,-0.00357296
7.04,-0.00358327
7.06,-0.00359352
7.08,-0.00360371
7.1,-0.00361385
7.12,-0.00362393
7.14,-0.00363395
7.16,-0.00364391
7.18,-0.00365381
7.2,-0.00366365
7.22,-0.00367344
7.24,-0.00368316
7.26,-0.00369282
7.28,-0.00370243
7.3,-0.00371197
7.32,-0.00372145
7.34,-0.00373087
7.36,-0.00374022
7.38,-0.00374952
7.4,-0.00375875
7.42,-0.00376791
7.44,-0.00377702
7.46,-0.00378606
7.48,-0.00379504
7.5,-0.00380395
7.52,-0.0038128
7.54,-0.00382159
7.56,-0.00383032
7.58,-0.00383896
7.6,-0.00384755
7.62,-0.00385607
7.64,-0.00386453
7.66,-0.00387291
7.68,-0.00388123
7.7,-0.00388947
7.72,-0.00389765
7.74,-0.00390576
7.76,-0.0039138
7.78,-0.00392177
7.8,-0.00392967
7.82,-0.00393749
7.84,-0.00394525
7.86,-0.00395293
7.88,-0.00396055
7.9,-0.00396809
7.92,-0.00397556
7.94,-0.00398296
7.96,-0.00399028
7.98,-0.00399753
8,-0.00400471
8.02,-0.00401182
8.04,-0.00401885
8.06,-0.00402581
8.08,-0.00403269
8.1,-0.0040395
8.12,-0.00404623
8.14,-0.00405289
8.16,-0.00405948
8.18,-0.00406599
8.2,-0.00407242
8.22,-0.00407878
8.24,-0.00408507
8.26,-0.00409128
8.28,-0.00409741
8.3,-0.00410347
8.32,-0.00410945
8.34,-0.00411535
8.36,-0.00412118
8.38,-0.00412693
8.4,-0.0041326
8.42,-0.0041382
8.44,-0.00414372
8.46,-0.00414916
8.48,-0.00415453
8.5,-0.00415982
8.52,-0.00416503
8.54,-0.00417017
8.56,-0.00417523
8.58,-0.00418021
8.6,-0.00418511
8.62,-0.00418993
8.64,-0.00419468
8.66,-0.00419935
8.68,-0.00420396
8.7,-0.00420846
8.72,-0.0042129
8.74,-0.00421726
8.76,-0.00422153
8.78,-0.00422574
8.8,-0.00422986
8.82,-0.0042339
8.84,-0.00423787
8.86,-0.00424175
8.88,-0.00424556
8.9,-0.00424928
8.92,-0.00425293
8.94,-0.0042565
8.96,-0.00425999
8.98,-0.0042634
9,-0.00426673
9.02,-0.00426998
9.04,-0.00427316
9.06,-0.00427625
9.08,-0.00427926
9.1,-0.00428219
9.12,-0.00428505
9.14,-0.00428782
9.16,-0.00429052
9.18,-0.00429313
9.2,-0.00429567
9.22,-0.00429812
9.24,-0.0043005
9.26,-0.0043028
9.28,-0.00430501
9.3,-0.00430715
9.32,-0.00430921
9.34,-0.00431118
9.36,-0.00431308
9.38,-0.0043149
9.4,-0.00431664
9.42,-0.0043183
9.44,-0.00431987
9.46,-0.00432137
9.48,-0.00432279
9.5,-0.00432413
9.52,-0.00432539
9.54,-0.00432657
9.56,-0.00432767
9.58,-0.0043287
9.6,-0.00432964
9.62,-0.00433051
9.64,-0.00433129
9.66,-0.004332
9.68,-0.00433263
9.7,-0.00433318
9.72,-0.00433365
9.74,-0.00433405
9.76,-0.00433436
9.78,-0.0043346
9.8,-0.00433476
9.82,-0.00433484
9.84,-0.00433485
9.86,-0.00433478
9.88,-0.00433462
9.9,-0.0043344
9.92,-0.00433409
9.94,-0.00433371
9.96,-0.00433325
9.98,-0.00433272
10,-0.00433211
C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=15.0 l=320.0
FREQUENCY (GHz), DB[S12]-DARTWARS_TestChip_res2_w2_l320
4,-0.00211629
4.02,-0.00213378
4.04,-0.00215125
4.06,-0.00216869
4.08,-0.00218609
4.1,-0.00220346
4.12,-0.00222078
4.14,-0.00223805
4.16,-0.00225526
4.18,-0.00227239
4.2,-0.00228943
4.22,-0.00230638
4.24,-0.0023232
4.26,-0.0023399
4.28,-0.00235643
4.3,-0.00237277
4.32,-0.0023889
4.34,-0.00240477
4.36,-0.00242034
4.38,-0.00243554
4.4,-0.0024503
4.42,-0.00246453
4.44,-0.00247811
4.46,-0.00249088
4.48,-0.00250263
4.5,-0.00251307
4.52,-0.00252178
4.54,-0.00252818
4.56,-0.00253137
4.58,-0.0025299
4.6,-0.00252137
4.62,-0.0025013
4.64,-0.00246053
4.66,-0.00237664
4.68,-0.00217688
4.7,-0.00142512
4.72,-0.00697862
4.74,-0.0037038
4.76,-0.00333861
4.78,-0.00320998
4.8,-0.00315093
4.82,-0.00312168
4.84,-0.00310791
4.86,-0.00310321
4.88,-0.00310427
4.9,-0.00310923
4.92,-0.00311695
4.94,-0.00312668
4.96,-0.00313794
4.98,-0.00315037
5,-0.00316372
5.02,-0.00317782
5.04,-0.00319253
5.06,-0.00320773
5.08,-0.00322334
5.1,-0.0032393
5.12,-0.00325555
5.14,-0.00327206
5.16,-0.00328878
5.18,-0.00330568
5.2,-0.00332275
5.22,-0.00333995
5.24,-0.00335727
5.26,-0.0033747
5.28,-0.00339222
5.3,-0.00340982
5.32,-0.00342749
5.34,-0.00344522
5.36,-0.003463
5.38,-0.00348082
5.4,-0.00349869
5.42,-0.00351659
5.44,-0.00353452
5.46,-0.00355247
5.48,-0.00357044
5.5,-0.00358843
5.52,-0.00360643
5.54,-0.00362444
5.56,-0.00364245
5.58,-0.00366046
5.6,-0.00367848
5.62,-0.00369649
5.64,-0.0037145
5.66,-0.0037325
5.68,-0.00375049
5.7,-0.00376847
5.72,-0.00378644
5.74,-0.00380439
5.76,-0.00382233
5.78,-0.00384024
5.8,-0.00385814
5.82,-0.00387602
5.84,-0.00389388
5.86,-0.00391171
5.88,-0.00392951
5.9,-0.00394729
5.92,-0.00396505
5.94,-0.00398277
5.96,-0.00400046
5.98,-0.00401813
6,-0.00403576
6.02,-0.00405336
6.04,-0.00407092
6.06,-0.00408845
6.08,-0.00410594
6.1,-0.00412339
6.12,-0.00414081
6.14,-0.00415819
6.16,-0.00417553
6.18,-0.00419283
6.2,-0.00421008
6.22,-0.0042273
6.24,-0.00424447
6.26,-0.00426159
6.28,-0.00427867
6.3,-0.00429571
6.32,-0.0043127
6.34,-0.00432964
6.36,-0.00434653
6.38,-0.00436337
6.4,-0.00438017
6.42,-0.00439691
6.44,-0.00441361
6.46,-0.00443024
6.48,-0.00444683
6.5,-0.00446336
6.52,-0.00447983
6.54,-0.00449625
6.56,-0.00451261
6.58,-0.00452892
6.6,-0.00454516
6.62,-0.00456135
6.64,-0.00457748
6.66,-0.00459354
6.68,-0.00460955
6.7,-0.0046255
6.72,-0.00464138
6.74,-0.0046572
6.76,-0.00467296
6.78,-0.00468866
6.8,-0.00470429
6.82,-0.00471985
6.84,-0.00473535
6.86,-0.00475078
6.88,-0.00476615
6.9,-0.00478145
6.92,-0.00479668
6.94,-0.00481184
6.96,-0.00482693
6.98,-0.00484195
7,-0.0048569
7.02,-0.00487178
7.04,-0.00488659
7.06,-0.00490133
7.08,-0.00491599
7.1,-0.00493058
7.12,-0.0049451
7.14,-0.00495954
7.16,-0.00497391
7.18,-0.0049882
7.2,-0.00500242
7.22,-0.00501656
7.24,-0.00503062
7.26,-0.00504461
7.28,-0.00505851
7.3,-0.00507234
7.32,-0.00508609
7.34,-0.00509977
7.36,-0.00511336
7.38,-0.00512687
7.4,-0.0051403
7.42,-0.00515365
7.44,-0.00516692
7.46,-0.00518011
7.48,-0.00519322
7.5,-0.00520624
7.52,-0.00521918
7.54,-0.00523204
7.56,-0.00524482
7.58,-0.00525751
7.6,-0.00527012
7.62,-0.00528264
7.64,-0.00529507
7.66,-0.00530741
7.68,-0.00531967
7.7,-0.00533184
7.72,-0.00534392
7.74,-0.00535591
7.76,-0.00536781
7.78,-0.00537962
7.8,-0.00539134
7.82,-0.00540297
7.84,-0.0054145
7.86,-0.00542595
7.88,-0.0054373
7.9,-0.00544856
7.92,-0.00545973
7.94,-0.00547081
7.96,-0.00548179
7.98,-0.00549268
8,-0.00550347
8.02,-0.00551417
8.04,-0.00552478
8.06,-0.00553529
8.08,-0.0055457
8.1,-0.00555602
8.12,-0.00556624
8.14,-0.00557637
8.16,-0.0055864
8.18,-0.00559633
8.2,-0.00560617
8.22,-0.0056159
8.24,-0.00562554
8.26,-0.00563509
8.28,-0.00564453
8.3,-0.00565388
8.32,-0.00566312
8.34,-0.00567227
8.36,-0.00568132
8.38,-0.00569027
8.4,-0.00569912
8.42,-0.00570787
8.44,-0.00571652
8.46,-0.00572506
8.48,-0.00573351
8.5,-0.00574186
8.52,-0.00575011
8.54,-0.00575825
8.56,-0.00576629
8.58,-0.00577424
8.6,-0.00578208
8.62,-0.00578982
8.64,-0.00579745
8.66,-0.00580499
8.68,-0.00581241
8.7,-0.00581975
8.72,-0.00582697
8.74,-0.0058341
8.76,-0.00584112
8.78,-0.00584803
8.8,-0.00585485
8.82,-0.00586156
8.84,-0.00586817
8.86,-0.00587467
8.88,-0.00588108
8.9,-0.00588737
8.92,-0.00589357
8.94,-0.00589966
8.96,-0.00590564
8.98,-0.00591153
9,-0.00591731
9.02,-0.00592298
9.04,-0.00592855
9.06,-0.00593401
9.08,-0.00593938
9.1,-0.00594463
9.12,-0.00594978
9.14,-0.00595483
9.16,-0.00595977
9.18,-0.00596461
9.2,-0.00596934
9.22,-0.00597396
9.24,-0.00597849
9.26,-0.0059829
9.28,-0.00598721
9.3,-0.00599141
9.32,-0.00599551
9.34,-0.0059995
9.36,-0.00600339
9.38,-0.00600717
9.4,-0.00601084
9.42,-0.0060144
9.44,-0.00601787
9.46,-0.00602122
9.48,-0.00602447
9.5,-0.00602761
9.52,-0.00603065
9.54,-0.00603358
9.56,-0.00603641
9.58,-0.00603913
9.6,-0.00604175
9.62,-0.00604426
9.64,-0.00604666
9.66,-0.00604897
9.68,-0.00605116
9.7,-0.00605325
9.72,-0.00605524
9.74,-0.00605712
9.76,-0.0060589
9.78,-0.00606058
9.8,-0.00606215
9.82,-0.00606361
9.84,-0.00606497
9.86,-0.00606623
9.88,-0.00606739
9.9,-0.00606844
9.92,-0.00606938
9.94,-0.00607023
9.96,-0.00607097
9.98,-0.00607161
10,-0.00607214
