C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res4_w2_tunable_l90.son DE_EMBEDDED Lk=0.0 l=90.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res4_w2_tunable_l90
12.753,-0.272261
12.754,-0.272311
12.755,-0.272362
12.756,-0.272413
12.757,-0.272465
12.758,-0.272516
12.759,-0.272567
12.76,-0.272619
12.761,-0.272671
12.762,-0.272722
12.763,-0.272774
12.764,-0.272826
12.765,-0.272879
12.766,-0.272931
12.767,-0.272983
12.768,-0.273036
12.769,-0.273089
12.77,-0.273141
12.771,-0.273194
12.772,-0.273247
12.773,-0.273301
12.774,-0.273354
12.775,-0.273407
12.776,-0.273461
12.777,-0.273515
12.778,-0.273568
12.779,-0.273622
12.78,-0.273676
12.781,-0.27373
12.782,-0.273785
12.783,-0.273839
12.784,-0.273894
12.785,-0.273948
12.786,-0.274003
12.787,-0.274058
12.788,-0.274113
12.789,-0.274168
12.79,-0.274223
12.791,-0.274278
12.792,-0.274334
12.793,-0.274389
12.794,-0.274445
12.795,-0.2745
12.796,-0.274556
12.797,-0.274612
12.798,-0.274668
12.799,-0.274724
12.8,-0.274781
12.801,-0.274837
12.802,-0.274894
12.803,-0.27495
12.804,-0.275007
12.805,-0.275064
12.806,-0.275121
12.807,-0.275178
12.808,-0.275235
12.809,-0.275292
12.81,-0.275349
12.811,-0.275407
12.812,-0.275464
12.813,-0.275522
12.814,-0.27558
12.815,-0.275637
12.816,-0.275695
12.817,-0.275753
12.818,-0.275812
12.819,-0.27587
12.82,-0.275928
12.821,-0.275987
12.822,-0.276045
12.823,-0.276104
12.824,-0.276163
12.825,-0.276221
12.826,-0.27628
12.827,-0.276339
12.828,-0.276399
12.829,-0.276458
12.83,-0.276517
12.831,-0.276577
12.832,-0.276636
12.833,-0.276696
12.834,-0.276755
12.835,-0.276815
12.836,-0.276875
12.837,-0.276935
12.838,-0.276995
12.839,-0.277055
12.84,-0.277116
12.841,-0.277176
12.842,-0.277236
12.843,-0.277297
12.844,-0.277358
12.845,-0.277418
12.846,-0.277479
12.847,-0.27754
12.848,-0.277601
12.849,-0.277662
12.85,-0.277723
12.851,-0.277785
12.852,-0.277846
12.853,-0.277907
12.854,-0.277969
12.855,-0.278031
12.856,-0.278092
12.857,-0.278154
12.858,-0.278216
12.859,-0.278278
12.86,-0.27834
12.861,-0.278402
12.862,-0.278464
12.863,-0.278527
12.864,-0.278589
12.865,-0.278652
12.866,-0.278714
12.867,-0.278777
12.868,-0.27884
12.869,-0.278902
12.87,-0.278965
12.871,-0.279028
12.872,-0.279091
12.873,-0.279154
12.874,-0.279218
12.875,-0.279281
12.876,-0.279344
12.877,-0.279408
12.878,-0.279472
12.879,-0.279535
12.88,-0.279599
12.881,-0.279663
12.882,-0.279727
12.883,-0.279791
12.884,-0.279855
12.885,-0.279919
12.886,-0.279983
12.887,-0.280047
12.888,-0.280112
12.889,-0.280176
12.89,-0.280241
12.891,-0.280305
12.892,-0.28037
12.893,-0.280435
12.894,-0.2805
12.895,-0.280564
12.896,-0.28063
12.897,-0.280695
12.898,-0.28076
12.899,-0.280825
12.9,-0.28089
12.901,-0.280956
12.902,-0.281021
12.903,-0.281087
12.904,-0.281152
12.905,-0.281218
12.906,-0.281284
12.907,-0.28135
12.908,-0.281415
12.909,-0.281481
12.91,-0.281548
12.911,-0.281614
12.912,-0.28168
12.913,-0.281746
12.914,-0.281813
12.915,-0.281879
12.916,-0.281945
12.917,-0.282012
12.918,-0.282079
12.919,-0.282145
12.92,-0.282212
12.921,-0.282279
12.922,-0.282346
12.923,-0.282413
12.924,-0.28248
12.925,-0.282547
12.926,-0.282615
12.927,-0.282682
12.928,-0.282749
12.929,-0.282817
12.93,-0.282884
12.931,-0.282952
12.932,-0.283019
12.933,-0.283087
12.934,-0.283155
12.935,-0.283223
12.936,-0.283291
12.937,-0.283359
12.938,-0.283427
12.939,-0.283495
12.94,-0.283563
12.941,-0.283631
12.942,-0.2837
12.943,-0.283768
12.944,-0.283837
12.945,-0.283905
12.946,-0.283974
12.947,-0.284043
12.948,-0.284111
12.949,-0.28418
12.95,-0.284249
12.951,-0.284318
12.952,-0.284387
12.953,-0.284456
12.954,-0.284525
12.955,-0.284594
12.956,-0.284664
12.957,-0.284733
12.958,-0.284803
12.959,-0.284872
12.96,-0.284942
12.961,-0.285011
12.962,-0.285081
12.963,-0.285151
12.964,-0.28522
12.965,-0.28529
12.966,-0.28536
12.967,-0.28543
12.968,-0.2855
12.969,-0.285571
12.97,-0.285641
12.971,-0.285711
12.972,-0.285781
12.973,-0.285852
12.974,-0.285922
12.975,-0.285993
12.976,-0.286063
12.977,-0.286134
12.978,-0.286205
12.979,-0.286275
12.98,-0.286346
12.981,-0.286417
12.982,-0.286488
12.983,-0.286559
12.984,-0.28663
12.985,-0.286701
12.986,-0.286773
12.987,-0.286844
12.988,-0.286915
12.989,-0.286987
12.99,-0.287058
12.991,-0.28713
12.992,-0.287201
12.993,-0.287273
12.994,-0.287345
12.995,-0.287416
12.996,-0.287488
12.997,-0.28756
12.998,-0.287632
12.999,-0.287704
13,-0.287776
13.001,-0.287848
13.002,-0.28792
13.003,-0.287993
13.004,-0.288065
13.005,-0.288137
13.006,-0.28821
13.007,-0.288282
13.008,-0.288355
13.009,-0.288427
13.01,-0.2885
13.011,-0.288573
13.012,-0.288646
13.013,-0.288719
13.014,-0.288791
13.015,-0.288864
13.016,-0.288937
13.017,-0.289011
13.018,-0.289084
13.019,-0.289157
13.02,-0.28923
13.021,-0.289303
13.022,-0.289377
13.023,-0.28945
13.024,-0.289524
13.025,-0.289597
13.026,-0.289671
13.027,-0.289745
13.028,-0.289818
13.029,-0.289892
13.03,-0.289966
13.031,-0.29004
13.032,-0.290114
13.033,-0.290188
13.034,-0.290262
13.035,-0.290336
13.036,-0.29041
13.037,-0.290484
13.038,-0.290559
13.039,-0.290633
13.04,-0.290707
13.041,-0.290782
13.042,-0.290856
13.043,-0.290931
13.044,-0.291006
13.045,-0.29108
13.046,-0.291155
13.047,-0.29123
13.048,-0.291305
13.049,-0.29138
13.05,-0.291455
13.051,-0.29153
13.052,-0.291605
13.053,-0.29168
13.054,-0.291755
13.055,-0.29183
13.056,-0.291906
13.057,-0.291981
13.058,-0.292056
13.059,-0.292132
13.06,-0.292207
13.061,-0.292283
13.062,-0.292359
13.063,-0.292434
13.064,-0.29251
13.065,-0.292586
13.066,-0.292662
13.067,-0.292737
13.068,-0.292813
13.069,-0.292889
13.07,-0.292965
13.071,-0.293042
13.072,-0.293118
13.073,-0.293194
13.074,-0.29327
13.075,-0.293347
13.076,-0.293423
13.077,-0.293499
13.078,-0.293576
13.079,-0.293652
13.08,-0.293729
13.081,-0.293806
13.082,-0.293882
13.083,-0.293959
13.084,-0.294036
13.085,-0.294113
13.086,-0.29419
13.087,-0.294267
13.088,-0.294344
13.089,-0.294421
13.09,-0.294498
13.091,-0.294575
13.092,-0.294652
13.093,-0.29473
13.094,-0.294807
13.095,-0.294884
13.096,-0.294962
13.097,-0.295039
13.098,-0.295117
13.099,-0.295194
13.1,-0.295272
13.101,-0.29535
13.102,-0.295427
13.103,-0.295505
13.104,-0.295583
13.105,-0.295661
13.106,-0.295739
13.107,-0.295817
13.108,-0.295895
13.109,-0.295973
13.11,-0.296051
13.111,-0.29613
13.112,-0.296208
13.113,-0.296286
13.114,-0.296364
13.115,-0.296443
13.116,-0.296521
13.117,-0.2966
13.118,-0.296678
13.119,-0.296757
13.12,-0.296836
13.121,-0.296914
13.122,-0.296993
13.123,-0.297072
13.124,-0.297151
13.125,-0.29723
13.126,-0.297309
13.127,-0.297388
13.128,-0.297467
13.129,-0.297546
13.13,-0.297625
13.131,-0.297704
13.132,-0.297784
13.133,-0.297863
13.134,-0.297942
13.135,-0.298022
13.136,-0.298101
13.137,-0.298181
13.138,-0.29826
13.139,-0.29834
13.14,-0.29842
13.141,-0.298499
13.142,-0.298579
13.143,-0.298659
13.144,-0.298739
13.145,-0.298819
13.146,-0.298899
13.147,-0.298979
13.148,-0.299059
13.149,-0.299139
13.15,-0.299219
13.151,-0.299299
13.152,-0.29938
13.153,-0.29946
13.154,-0.29954
13.155,-0.299621
13.156,-0.299701
13.157,-0.299782
13.158,-0.299862
13.159,-0.299943
13.16,-0.300023
13.161,-0.300104
13.162,-0.300185
13.163,-0.300266
13.164,-0.300347
13.165,-0.300427
13.166,-0.300508
13.167,-0.300589
13.168,-0.30067
13.169,-0.300751
13.17,-0.300833
13.171,-0.300914
13.172,-0.300995
13.173,-0.301076
13.174,-0.301158
13.175,-0.301239
13.176,-0.30132
13.177,-0.301402
13.178,-0.301483
13.179,-0.301565
13.18,-0.301647
13.181,-0.301728
13.182,-0.30181
13.183,-0.301892
13.184,-0.301974
13.185,-0.302055
13.186,-0.302137
13.187,-0.302219
13.188,-0.302301
13.189,-0.302383
13.19,-0.302465
13.191,-0.302548
13.192,-0.30263
13.193,-0.302712
13.194,-0.302794
13.195,-0.302877
13.196,-0.302959
13.197,-0.303041
13.198,-0.303124
13.199,-0.303206
13.2,-0.303289
13.201,-0.303372
13.202,-0.303454
13.203,-0.303537
13.204,-0.30362
13.205,-0.303702
13.206,-0.303785
13.207,-0.303868
13.208,-0.303951
13.209,-0.304034
13.21,-0.304117
13.211,-0.3042
13.212,-0.304283
13.213,-0.304367
13.214,-0.30445
13.215,-0.304533
13.216,-0.304616
13.217,-0.3047
13.218,-0.304783
13.219,-0.304867
13.22,-0.30495
13.221,-0.305034
13.222,-0.305117
13.223,-0.305201
13.224,-0.305285
13.225,-0.305368
13.226,-0.305452
13.227,-0.305536
13.228,-0.30562
13.229,-0.305704
13.23,-0.305788
13.231,-0.305872
13.232,-0.305956
13.233,-0.30604
13.234,-0.306124
13.235,-0.306208
13.236,-0.306292
13.237,-0.306377
13.238,-0.306461
13.239,-0.306545
13.24,-0.30663
13.241,-0.306714
13.242,-0.306799
13.243,-0.306883
13.244,-0.306968
13.245,-0.307053
13.246,-0.307137
13.247,-0.307222
13.248,-0.307307
13.249,-0.307392
13.25,-0.307477
13.251,-0.307561
13.252,-0.307646
13.253,-0.307731
13.254,-0.307817
13.255,-0.307902
13.256,-0.307987
13.257,-0.308072
13.258,-0.308157
13.259,-0.308243
13.26,-0.308328
13.261,-0.308413
13.262,-0.308499
13.263,-0.308584
13.264,-0.30867
13.265,-0.308755
13.266,-0.308841
13.267,-0.308926
13.268,-0.309012
13.269,-0.309098
13.27,-0.309184
13.271,-0.30927
13.272,-0.309355
13.273,-0.309441
13.274,-0.309527
13.275,-0.309613
13.276,-0.309699
13.277,-0.309785
13.278,-0.309872
13.279,-0.309958
13.28,-0.310044
13.281,-0.31013
13.282,-0.310217
13.283,-0.310303
13.284,-0.310389
13.285,-0.310476
13.286,-0.310562
13.287,-0.310649
13.288,-0.310736
13.289,-0.310822
13.29,-0.310909
13.291,-0.310996
13.292,-0.311082
13.293,-0.311169
13.294,-0.311256
13.295,-0.311343
13.296,-0.31143
13.297,-0.311517
13.298,-0.311604
13.299,-0.311691
13.3,-0.311778
13.301,-0.311865
13.302,-0.311953
13.303,-0.31204
13.304,-0.312127
13.305,-0.312215
13.306,-0.312302
13.307,-0.312389
13.308,-0.312477
13.309,-0.312564
13.31,-0.312652
13.311,-0.31274
13.312,-0.312827
13.313,-0.312915
13.314,-0.313003
13.315,-0.313091
13.316,-0.313178
13.317,-0.313266
13.318,-0.313354
13.319,-0.313442
13.32,-0.31353
13.321,-0.313618
13.322,-0.313706
13.323,-0.313795
13.324,-0.313883
13.325,-0.313971
13.326,-0.314059
13.327,-0.314148
13.328,-0.314236
13.329,-0.314324
13.33,-0.314413
13.331,-0.314501
13.332,-0.31459
13.333,-0.314678
13.334,-0.314767
13.335,-0.314856
13.336,-0.314945
13.337,-0.315033
13.338,-0.315122
13.339,-0.315211
13.34,-0.3153
13.341,-0.315389
13.342,-0.315478
13.343,-0.315567
13.344,-0.315656
13.345,-0.315745
13.346,-0.315834
13.347,-0.315923
13.348,-0.316013
13.349,-0.316102
13.35,-0.316191
13.351,-0.316281
13.352,-0.31637
13.353,-0.31646
13.354,-0.316549
13.355,-0.316639
13.356,-0.316728
13.357,-0.316818
13.358,-0.316908
13.359,-0.316997
13.36,-0.317087
13.361,-0.317177
13.362,-0.317267
13.363,-0.317357
13.364,-0.317447
13.365,-0.317537
13.366,-0.317627
13.367,-0.317717
13.368,-0.317807
13.369,-0.317897
13.37,-0.317987
13.371,-0.318078
13.372,-0.318168
13.373,-0.318258
13.374,-0.318349
13.375,-0.318439
13.376,-0.31853
13.377,-0.31862
13.378,-0.318711
13.379,-0.318801
13.38,-0.318892
13.381,-0.318983
13.382,-0.319073
13.383,-0.319164
13.384,-0.319255
13.385,-0.319346
13.386,-0.319437
13.387,-0.319528
13.388,-0.319619
13.389,-0.31971
13.39,-0.319801
13.391,-0.319892
13.392,-0.319983
13.393,-0.320074
13.394,-0.320166
13.395,-0.320257
13.396,-0.320348
13.397,-0.32044
13.398,-0.320531
13.399,-0.320623
13.4,-0.320714
13.401,-0.320806
13.402,-0.320897
13.403,-0.320989
13.404,-0.321081
13.405,-0.321172
13.406,-0.321264
13.407,-0.321356
13.408,-0.321448
13.409,-0.32154
13.41,-0.321632
13.411,-0.321724
13.412,-0.321816
13.413,-0.321908
13.414,-0.322
13.415,-0.322092
13.416,-0.322184
13.417,-0.322277
13.418,-0.322369
13.419,-0.322461
13.42,-0.322554
13.421,-0.322646
13.422,-0.322739
13.423,-0.322831
13.424,-0.322924
13.425,-0.323016
13.426,-0.323109
13.427,-0.323202
13.428,-0.323294
13.429,-0.323387
13.43,-0.32348
13.431,-0.323573
13.432,-0.323666
13.433,-0.323759
13.434,-0.323852
13.435,-0.323945
13.436,-0.324038
13.437,-0.324131
13.438,-0.324224
13.439,-0.324317
13.44,-0.324411
13.441,-0.324504
13.442,-0.324597
13.443,-0.324691
13.444,-0.324784
13.445,-0.324878
13.446,-0.324971
13.447,-0.325065
13.448,-0.325158
13.449,-0.325252
13.45,-0.325346
13.451,-0.325439
13.452,-0.325533
13.453,-0.325627
13.454,-0.325721
13.455,-0.325815
13.456,-0.325909
13.457,-0.326003
13.458,-0.326097
13.459,-0.326191
13.46,-0.326285
13.461,-0.326379
13.462,-0.326473
13.463,-0.326568
13.464,-0.326662
13.465,-0.326756
13.466,-0.326851
13.467,-0.326945
13.468,-0.32704
13.469,-0.327134
13.47,-0.327229
13.471,-0.327323
13.472,-0.327418
13.473,-0.327512
13.474,-0.327607
13.475,-0.327702
13.476,-0.327797
13.477,-0.327892
13.478,-0.327987
13.479,-0.328082
13.48,-0.328177
13.481,-0.328272
13.482,-0.328367
13.483,-0.328462
13.484,-0.328557
13.485,-0.328652
13.486,-0.328747
13.487,-0.328843
13.488,-0.328938
13.489,-0.329033
13.49,-0.329129
13.491,-0.329224
13.492,-0.32932
13.493,-0.329415
13.494,-0.329511
13.495,-0.329607
13.496,-0.329702
13.497,-0.329798
13.498,-0.329894
13.499,-0.32999
13.5,-0.330085
13.501,-0.330181
13.502,-0.330277
13.503,-0.330373
13.504,-0.330469
13.505,-0.330565
13.506,-0.330661
13.507,-0.330758
13.508,-0.330854
13.509,-0.33095
13.51,-0.331046
13.511,-0.331143
13.512,-0.331239
13.513,-0.331335
13.514,-0.331432
13.515,-0.331528
13.516,-0.331625
13.517,-0.331722
13.518,-0.331818
13.519,-0.331915
13.52,-0.332012
13.521,-0.332108
13.522,-0.332205
13.523,-0.332302
13.524,-0.332399
13.525,-0.332496
13.526,-0.332593
13.527,-0.33269
13.528,-0.332787
13.529,-0.332884
13.53,-0.332981
13.531,-0.333078
13.532,-0.333176
13.533,-0.333273
13.534,-0.33337
13.535,-0.333468
13.536,-0.333565
13.537,-0.333662
13.538,-0.33376
13.539,-0.333857
13.54,-0.333955
13.541,-0.334053
13.542,-0.33415
13.543,-0.334248
13.544,-0.334346
13.545,-0.334444
13.546,-0.334541
13.547,-0.334639
13.548,-0.334737
13.549,-0.334835
13.55,-0.334933
13.551,-0.335031
13.552,-0.335129
13.553,-0.335228
13.554,-0.335326
13.555,-0.335424
13.556,-0.335522
13.557,-0.335621
13.558,-0.335719
13.559,-0.335817
13.56,-0.335916
13.561,-0.336014
13.562,-0.336113
13.563,-0.336211
13.564,-0.33631
13.565,-0.336409
13.566,-0.336508
13.567,-0.336606
13.568,-0.336705
13.569,-0.336804
13.57,-0.336903
13.571,-0.337002
13.572,-0.337101
13.573,-0.3372
13.574,-0.337299
13.575,-0.337398
13.576,-0.337497
13.577,-0.337596
13.578,-0.337695
13.579,-0.337795
13.58,-0.337894
13.581,-0.337993
13.582,-0.338093
13.583,-0.338192
13.584,-0.338292
13.585,-0.338391
13.586,-0.338491
13.587,-0.338591
13.588,-0.33869
13.589,-0.33879
13.59,-0.33889
13.591,-0.33899
13.592,-0.339089
13.593,-0.339189
13.594,-0.339289
13.595,-0.339389
13.596,-0.339489
13.597,-0.339589
13.598,-0.339689
13.599,-0.33979
13.6,-0.33989
13.601,-0.33999
13.602,-0.34009
13.603,-0.340191
13.604,-0.340291
13.605,-0.340391
13.606,-0.340492
13.607,-0.340592
13.608,-0.340693
13.609,-0.340794
13.61,-0.340894
13.611,-0.340995
13.612,-0.341096
13.613,-0.341196
13.614,-0.341297
13.615,-0.341398
13.616,-0.341499
13.617,-0.3416
13.618,-0.341701
13.619,-0.341802
13.62,-0.341903
13.621,-0.342004
13.622,-0.342105
13.623,-0.342206
13.624,-0.342308
13.625,-0.342409
13.626,-0.34251
13.627,-0.342612
13.628,-0.342713
13.629,-0.342815
13.63,-0.342916
13.631,-0.343018
13.632,-0.343119
13.633,-0.343221
13.634,-0.343323
13.635,-0.343424
13.636,-0.343526
13.637,-0.343628
13.638,-0.34373
13.639,-0.343832
13.64,-0.343934
13.641,-0.344036
13.642,-0.344138
13.643,-0.34424
13.644,-0.344342
13.645,-0.344444
13.646,-0.344546
13.647,-0.344649
13.648,-0.344751
13.649,-0.344853
13.65,-0.344956
13.651,-0.345058
13.652,-0.34516
13.653,-0.345263
13.654,-0.345366
13.655,-0.345468
13.656,-0.345571
13.657,-0.345674
13.658,-0.345776
13.659,-0.345879
13.66,-0.345982
13.661,-0.346085
13.662,-0.346188
13.663,-0.346291
13.664,-0.346394
13.665,-0.346497
13.666,-0.3466
13.667,-0.346703
13.668,-0.346806
13.669,-0.346909
13.67,-0.347013
13.671,-0.347116
13.672,-0.347219
13.673,-0.347323
13.674,-0.347426
13.675,-0.34753
13.676,-0.347633
13.677,-0.347737
13.678,-0.347841
13.679,-0.347944
13.68,-0.348048
13.681,-0.348152
13.682,-0.348256
13.683,-0.348359
13.684,-0.348463
13.685,-0.348567
13.686,-0.348671
13.687,-0.348775
13.688,-0.348879
13.689,-0.348983
13.69,-0.349088
13.691,-0.349192
13.692,-0.349296
13.693,-0.3494
13.694,-0.349505
13.695,-0.349609
13.696,-0.349714
13.697,-0.349818
13.698,-0.349923
13.699,-0.350027
13.7,-0.350132
13.701,-0.350236
13.702,-0.350341
13.703,-0.350446
13.704,-0.350551
13.705,-0.350655
13.706,-0.35076
13.707,-0.350865
13.708,-0.35097
13.709,-0.351075
13.71,-0.35118
13.711,-0.351285
13.712,-0.351391
13.713,-0.351496
13.714,-0.351601
13.715,-0.351706
13.716,-0.351812
13.717,-0.351917
13.718,-0.352022
13.719,-0.352128
13.72,-0.352233
13.721,-0.352339
13.722,-0.352445
13.723,-0.35255
13.724,-0.352656
13.725,-0.352762
13.726,-0.352867
13.727,-0.352973
13.728,-0.353079
13.729,-0.353185
13.73,-0.353291
13.731,-0.353397
13.732,-0.353503
13.733,-0.353609
13.734,-0.353715
13.735,-0.353821
13.736,-0.353928
13.737,-0.354034
13.738,-0.35414
13.739,-0.354247
13.74,-0.354353
13.741,-0.354459
13.742,-0.354566
13.743,-0.354672
13.744,-0.354779
13.745,-0.354886
13.746,-0.354992
13.747,-0.355099
13.748,-0.355206
13.749,-0.355313
13.75,-0.35542
13.751,-0.355526
13.752,-0.355633
13.753,-0.35574
13.754,-0.355847
13.755,-0.355955
13.756,-0.356062
13.757,-0.356169
13.758,-0.356276
13.759,-0.356383
13.76,-0.356491
13.761,-0.356598
13.762,-0.356705
13.763,-0.356813
13.764,-0.35692
13.765,-0.357028
13.766,-0.357135
13.767,-0.357243
13.768,-0.357351
13.769,-0.357458
13.77,-0.357566
13.771,-0.357674
13.772,-0.357782
13.773,-0.35789
13.774,-0.357998
13.775,-0.358106
13.776,-0.358214
13.777,-0.358322
13.778,-0.35843
13.779,-0.358538
13.78,-0.358646
13.781,-0.358755
13.782,-0.358863
13.783,-0.358971
13.784,-0.35908
13.785,-0.359188
13.786,-0.359297
13.787,-0.359405
13.788,-0.359514
13.789,-0.359623
13.79,-0.359731
13.791,-0.35984
13.792,-0.359949
13.793,-0.360058
13.794,-0.360166
13.795,-0.360275
13.796,-0.360384
13.797,-0.360493
13.798,-0.360602
13.799,-0.360711
13.8,-0.360821
13.801,-0.36093
13.802,-0.361039
13.803,-0.361148
13.804,-0.361258
13.805,-0.361367
13.806,-0.361476
13.807,-0.361586
13.808,-0.361695
13.809,-0.361805
13.81,-0.361914
13.811,-0.362024
13.812,-0.362134
13.813,-0.362244
13.814,-0.362353
13.815,-0.362463
13.816,-0.362573
13.817,-0.362683
13.818,-0.362793
13.819,-0.362903
13.82,-0.363013
13.821,-0.363123
13.822,-0.363233
13.823,-0.363343
13.824,-0.363454
13.825,-0.363564
13.826,-0.363674
13.827,-0.363785
13.828,-0.363895
13.829,-0.364006
13.83,-0.364116
13.831,-0.364227
13.832,-0.364337
13.833,-0.364448
13.834,-0.364559
13.835,-0.364669
13.836,-0.36478
13.837,-0.364891
13.838,-0.365002
13.839,-0.365113
13.84,-0.365224
13.841,-0.365335
13.842,-0.365446
13.843,-0.365557
13.844,-0.365668
13.845,-0.36578
13.846,-0.365891
13.847,-0.366002
13.848,-0.366114
13.849,-0.366225
13.85,-0.366336
13.851,-0.366448
13.852,-0.366559
13.853,-0.366671
13.854,-0.366783
13.855,-0.366894
13.856,-0.367006
13.857,-0.367118
13.858,-0.36723
13.859,-0.367342
13.86,-0.367454
13.861,-0.367566
13.862,-0.367678
13.863,-0.36779
13.864,-0.367902
13.865,-0.368014
13.866,-0.368126
13.867,-0.368238
13.868,-0.368351
13.869,-0.368463
13.87,-0.368575
13.871,-0.368688
13.872,-0.3688
13.873,-0.368913
13.874,-0.369025
13.875,-0.369138
13.876,-0.369251
13.877,-0.369363
13.878,-0.369476
13.879,-0.369589
13.88,-0.369702
13.881,-0.369815
13.882,-0.369928
13.883,-0.370041
13.884,-0.370154
13.885,-0.370267
13.886,-0.37038
13.887,-0.370493
13.888,-0.370607
13.889,-0.37072
13.89,-0.370833
13.891,-0.370947
13.892,-0.37106
13.893,-0.371173
13.894,-0.371287
13.895,-0.371401
13.896,-0.371514
13.897,-0.371628
13.898,-0.371742
13.899,-0.371855
13.9,-0.371969
13.901,-0.372083
13.902,-0.372197
13.903,-0.372311
13.904,-0.372425
13.905,-0.372539
13.906,-0.372653
13.907,-0.372767
13.908,-0.372881
13.909,-0.372996
13.91,-0.37311
13.911,-0.373224
13.912,-0.373339
13.913,-0.373453
13.914,-0.373568
13.915,-0.373682
13.916,-0.373797
13.917,-0.373911
13.918,-0.374026
13.919,-0.374141
13.92,-0.374255
13.921,-0.37437
13.922,-0.374485
13.923,-0.3746
13.924,-0.374715
13.925,-0.37483
13.926,-0.374945
13.927,-0.37506
13.928,-0.375175
13.929,-0.375291
13.93,-0.375406
13.931,-0.375521
13.932,-0.375636
13.933,-0.375752
13.934,-0.375867
13.935,-0.375983
13.936,-0.376098
13.937,-0.376214
13.938,-0.37633
13.939,-0.376445
13.94,-0.376561
13.941,-0.376677
13.942,-0.376793
13.943,-0.376908
13.944,-0.377024
13.945,-0.37714
13.946,-0.377256
13.947,-0.377372
13.948,-0.377489
13.949,-0.377605
13.95,-0.377721
13.951,-0.377837
13.952,-0.377954
13.953,-0.37807
13.954,-0.378186
13.955,-0.378303
13.956,-0.378419
13.957,-0.378536
13.958,-0.378652
13.959,-0.378769
13.96,-0.378886
13.961,-0.379003
13.962,-0.379119
13.963,-0.379236
13.964,-0.379353
13.965,-0.37947
13.966,-0.379587
13.967,-0.379704
13.968,-0.379821
13.969,-0.379938
13.97,-0.380055
13.971,-0.380173
13.972,-0.38029
13.973,-0.380407
13.974,-0.380525
13.975,-0.380642
13.976,-0.38076
13.977,-0.380877
13.978,-0.380995
13.979,-0.381112
13.98,-0.38123
13.981,-0.381348
13.982,-0.381466
13.983,-0.381583
13.984,-0.381701
13.985,-0.381819
13.986,-0.381937
13.987,-0.382055
13.988,-0.382173
13.989,-0.382291
13.99,-0.38241
13.991,-0.382528
13.992,-0.382646
13.993,-0.382764
13.994,-0.382883
13.995,-0.383001
13.996,-0.38312
13.997,-0.383238
13.998,-0.383357
13.999,-0.383475
14,-0.383594
