C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res4_w2_tunable_l90.son DE_EMBEDDED Lk=0.0 l=90.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res4_w2_tunable_l90
4.128,-0.010918
4.13,-0.0109349
4.132,-0.0109517
4.134,-0.0109686
4.136,-0.0109856
4.138,-0.0110025
4.14,-0.0110195
4.142,-0.0110365
4.144,-0.0110535
4.146,-0.0110705
4.148,-0.0110876
4.15,-0.0111047
4.152,-0.0111218
4.154,-0.011139
4.156,-0.0111562
4.158,-0.0111734
4.16,-0.0111906
4.162,-0.0112078
4.164,-0.0112251
4.166,-0.0112424
4.168,-0.0112597
4.17,-0.0112771
4.172,-0.0112945
4.174,-0.0113119
4.176,-0.0113293
4.178,-0.0113468
4.18,-0.0113643
4.182,-0.0113818
4.184,-0.0113993
4.186,-0.0114169
4.188,-0.0114345
4.19,-0.0114521
4.192,-0.0114697
4.194,-0.0114874
4.196,-0.0115051
4.198,-0.0115228
4.2,-0.0115406
4.202,-0.0115583
4.204,-0.0115761
4.206,-0.011594
4.208,-0.0116118
4.21,-0.0116297
4.212,-0.0116476
4.214,-0.0116655
4.216,-0.0116835
4.218,-0.0117015
4.22,-0.0117195
4.222,-0.0117376
4.224,-0.0117556
4.226,-0.0117737
4.228,-0.0117918
4.23,-0.01181
4.232,-0.0118282
4.234,-0.0118464
4.236,-0.0118646
4.238,-0.0118829
4.24,-0.0119012
4.242,-0.0119195
4.244,-0.0119378
4.246,-0.0119562
4.248,-0.0119746
4.25,-0.011993
4.252,-0.0120115
4.254,-0.01203
4.256,-0.0120485
4.258,-0.012067
4.26,-0.0120856
4.262,-0.0121042
4.264,-0.0121228
4.266,-0.0121415
4.268,-0.0121601
4.27,-0.0121788
4.272,-0.0121976
4.274,-0.0122163
4.276,-0.0122351
4.278,-0.012254
4.28,-0.0122728
4.282,-0.0122917
4.284,-0.0123106
4.286,-0.0123295
4.288,-0.0123485
4.29,-0.0123675
4.292,-0.0123865
4.294,-0.0124056
4.296,-0.0124246
4.298,-0.0124438
4.3,-0.0124629
4.302,-0.0124821
4.304,-0.0125013
4.306,-0.0125205
4.308,-0.0125397
4.31,-0.012559
4.312,-0.0125783
4.314,-0.0125977
4.316,-0.012617
4.318,-0.0126364
4.32,-0.0126559
4.322,-0.0126753
4.324,-0.0126948
4.326,-0.0127143
4.328,-0.0127339
4.33,-0.0127535
4.332,-0.0127731
4.334,-0.0127927
4.336,-0.0128124
4.338,-0.0128321
4.34,-0.0128518
4.342,-0.0128716
4.344,-0.0128914
4.346,-0.0129112
4.348,-0.012931
4.35,-0.0129509
4.352,-0.0129708
4.354,-0.0129908
4.356,-0.0130107
4.358,-0.0130307
4.36,-0.0130508
4.362,-0.0130708
4.364,-0.0130909
4.366,-0.013111
4.368,-0.0131312
4.37,-0.0131514
4.372,-0.0131716
4.374,-0.0131919
4.376,-0.0132121
4.378,-0.0132324
4.38,-0.0132528
4.382,-0.0132732
4.384,-0.0132936
4.386,-0.013314
4.388,-0.0133345
4.39,-0.013355
4.392,-0.0133755
4.394,-0.013396
4.396,-0.0134166
4.398,-0.0134373
4.4,-0.0134579
4.402,-0.0134786
4.404,-0.0134993
4.406,-0.0135201
4.408,-0.0135409
4.41,-0.0135617
4.412,-0.0135825
4.414,-0.0136034
4.416,-0.0136243
4.418,-0.0136453
4.42,-0.0136662
4.422,-0.0136872
4.424,-0.0137083
4.426,-0.0137294
4.428,-0.0137505
4.43,-0.0137716
4.432,-0.0137928
4.434,-0.013814
4.436,-0.0138352
4.438,-0.0138565
4.44,-0.0138778
4.442,-0.0138991
4.444,-0.0139205
4.446,-0.0139419
4.448,-0.0139633
4.45,-0.0139848
4.452,-0.0140063
4.454,-0.0140278
4.456,-0.0140494
4.458,-0.014071
4.46,-0.0140926
4.462,-0.0141143
4.464,-0.014136
4.466,-0.0141577
4.468,-0.0141795
4.47,-0.0142013
4.472,-0.0142231
4.474,-0.014245
4.476,-0.0142669
4.478,-0.0142889
4.48,-0.0143108
4.482,-0.0143328
4.484,-0.0143549
4.486,-0.014377
4.488,-0.0143991
4.49,-0.0144212
4.492,-0.0144434
4.494,-0.0144656
4.496,-0.0144879
4.498,-0.0145101
4.5,-0.0145325
4.502,-0.0145548
4.504,-0.0145772
4.506,-0.0145996
4.508,-0.0146221
4.51,-0.0146446
4.512,-0.0146671
4.514,-0.0146897
4.516,-0.0147123
4.518,-0.0147349
4.52,-0.0147576
4.522,-0.0147803
4.524,-0.014803
4.526,-0.0148258
4.528,-0.0148486
4.53,-0.0148714
4.532,-0.0148943
4.534,-0.0149172
4.536,-0.0149402
4.538,-0.0149632
4.54,-0.0149862
4.542,-0.0150093
4.544,-0.0150324
4.546,-0.0150555
4.548,-0.0150787
4.55,-0.0151019
4.552,-0.0151251
4.554,-0.0151484
4.556,-0.0151717
4.558,-0.0151951
4.56,-0.0152185
4.562,-0.0152419
4.564,-0.0152653
4.566,-0.0152888
4.568,-0.0153124
4.57,-0.015336
4.572,-0.0153596
4.574,-0.0153832
4.576,-0.0154069
4.578,-0.0154306
4.58,-0.0154544
4.582,-0.0154782
4.584,-0.015502
4.586,-0.0155259
4.588,-0.0155498
4.59,-0.0155738
4.592,-0.0155977
4.594,-0.0156218
4.596,-0.0156458
4.598,-0.0156699
4.6,-0.0156941
4.602,-0.0157183
4.604,-0.0157425
4.606,-0.0157667
4.608,-0.015791
4.61,-0.0158153
4.612,-0.0158397
4.614,-0.0158641
4.616,-0.0158886
4.618,-0.0159131
4.62,-0.0159376
4.622,-0.0159621
4.624,-0.0159867
4.626,-0.0160114
4.628,-0.0160361
4.63,-0.0160608
4.632,-0.0160855
4.634,-0.0161103
4.636,-0.0161352
4.638,-0.0161601
4.64,-0.016185
4.642,-0.0162099
4.644,-0.0162349
4.646,-0.01626
4.648,-0.016285
4.65,-0.0163102
4.652,-0.0163353
4.654,-0.0163605
4.656,-0.0163858
4.658,-0.016411
4.66,-0.0164363
4.662,-0.0164617
4.664,-0.0164871
4.666,-0.0165125
4.668,-0.016538
4.67,-0.0165635
4.672,-0.0165891
4.674,-0.0166147
4.676,-0.0166403
4.678,-0.016666
4.68,-0.0166918
4.682,-0.0167175
4.684,-0.0167433
4.686,-0.0167692
4.688,-0.0167951
4.69,-0.016821
4.692,-0.016847
4.694,-0.016873
4.696,-0.016899
4.698,-0.0169251
4.7,-0.0169513
4.702,-0.0169775
4.704,-0.0170037
4.706,-0.01703
4.708,-0.0170563
4.71,-0.0170826
4.712,-0.017109
4.714,-0.0171354
4.716,-0.0171619
4.718,-0.0171884
4.72,-0.017215
4.722,-0.0172416
4.724,-0.0172683
4.726,-0.017295
4.728,-0.0173217
4.73,-0.0173485
4.732,-0.0173753
4.734,-0.0174022
4.736,-0.0174291
4.738,-0.017456
4.74,-0.017483
4.742,-0.0175101
4.744,-0.0175371
4.746,-0.0175643
4.748,-0.0175914
4.75,-0.0176187
4.752,-0.0176459
4.754,-0.0176732
4.756,-0.0177006
4.758,-0.017728
4.76,-0.0177554
4.762,-0.0177829
4.764,-0.0178104
4.766,-0.017838
4.768,-0.0178656
4.77,-0.0178932
4.772,-0.0179209
4.774,-0.0179487
4.776,-0.0179765
4.778,-0.0180043
4.78,-0.0180322
4.782,-0.0180601
4.784,-0.0180881
4.786,-0.0181161
4.788,-0.0181442
4.79,-0.0181723
4.792,-0.0182005
4.794,-0.0182287
4.796,-0.0182569
4.798,-0.0182852
4.8,-0.0183136
4.802,-0.018342
4.804,-0.0183704
4.806,-0.0183989
4.808,-0.0184274
4.81,-0.018456
4.812,-0.0184846
4.814,-0.0185133
4.816,-0.018542
4.818,-0.0185707
4.82,-0.0185996
4.822,-0.0186284
4.824,-0.0186573
4.826,-0.0186863
4.828,-0.0187153
4.83,-0.0187443
4.832,-0.0187734
4.834,-0.0188025
4.836,-0.0188317
4.838,-0.018861
4.84,-0.0188903
4.842,-0.0189196
4.844,-0.018949
4.846,-0.0189784
4.848,-0.0190079
4.85,-0.0190374
4.852,-0.019067
4.854,-0.0190966
4.856,-0.0191263
4.858,-0.019156
4.86,-0.0191858
4.862,-0.0192156
4.864,-0.0192455
4.866,-0.0192754
4.868,-0.0193053
4.87,-0.0193354
4.872,-0.0193654
4.874,-0.0193955
4.876,-0.0194257
4.878,-0.0194559
4.88,-0.0194862
4.882,-0.0195165
4.884,-0.0195469
4.886,-0.0195773
4.888,-0.0196078
4.89,-0.0196383
4.892,-0.0196688
4.894,-0.0196995
4.896,-0.0197301
4.898,-0.0197609
4.9,-0.0197916
4.902,-0.0198224
4.904,-0.0198533
4.906,-0.0198842
4.908,-0.0199152
4.91,-0.0199462
4.912,-0.0199773
4.914,-0.0200085
4.916,-0.0200396
4.918,-0.0200709
4.92,-0.0201022
4.922,-0.0201335
4.924,-0.0201649
4.926,-0.0201963
4.928,-0.0202278
4.93,-0.0202594
4.932,-0.020291
4.934,-0.0203226
4.936,-0.0203543
4.938,-0.0203861
4.94,-0.0204179
4.942,-0.0204498
4.944,-0.0204817
4.946,-0.0205137
4.948,-0.0205457
4.95,-0.0205778
4.952,-0.0206099
4.954,-0.0206421
4.956,-0.0206743
4.958,-0.0207066
4.96,-0.020739
4.962,-0.0207714
4.964,-0.0208038
4.966,-0.0208363
4.968,-0.0208689
4.97,-0.0209015
4.972,-0.0209342
4.974,-0.0209669
4.976,-0.0209997
4.978,-0.0210325
4.98,-0.0210654
4.982,-0.0210984
4.984,-0.0211314
4.986,-0.0211645
4.988,-0.0211976
4.99,-0.0212308
4.992,-0.021264
4.994,-0.0212973
4.996,-0.0213306
4.998,-0.021364
5,-0.0213975
5.002,-0.021431
5.004,-0.0214645
5.006,-0.0214982
5.008,-0.0215318
5.01,-0.0215656
5.012,-0.0215994
5.014,-0.0216332
5.016,-0.0216671
5.018,-0.0217011
5.02,-0.0217351
5.022,-0.0217692
5.024,-0.0218033
5.026,-0.0218375
5.028,-0.0218718
5.03,-0.0219061
5.032,-0.0219405
5.034,-0.0219749
5.036,-0.0220094
5.038,-0.022044
5.04,-0.0220786
5.042,-0.0221132
5.044,-0.0221479
5.046,-0.0221827
5.048,-0.0222176
5.05,-0.0222525
5.052,-0.0222874
5.054,-0.0223225
5.056,-0.0223575
5.058,-0.0223927
5.06,-0.0224279
5.062,-0.0224631
5.064,-0.0224985
5.066,-0.0225338
5.068,-0.0225693
5.07,-0.0226048
5.072,-0.0226403
5.074,-0.022676
5.076,-0.0227116
5.078,-0.0227474
5.08,-0.0227832
5.082,-0.0228191
5.084,-0.022855
5.086,-0.022891
5.088,-0.022927
5.09,-0.0229632
5.092,-0.0229993
5.094,-0.0230356
5.096,-0.0230719
5.098,-0.0231082
5.1,-0.0231447
5.102,-0.0231811
5.104,-0.0232177
5.106,-0.0232543
5.108,-0.023291
5.11,-0.0233277
5.112,-0.0233645
5.114,-0.0234014
5.116,-0.0234383
5.118,-0.0234753
5.12,-0.0235124
5.122,-0.0235495
5.124,-0.0235867
5.126,-0.0236239
5.128,-0.0236612
5.13,-0.0236986
5.132,-0.0237361
5.134,-0.0237736
5.136,-0.0238111
5.138,-0.0238488
5.14,-0.0238865
5.142,-0.0239243
5.144,-0.0239621
5.146,-0.024
5.148,-0.024038
5.15,-0.024076
5.152,-0.0241141
5.154,-0.0241522
5.156,-0.0241905
5.158,-0.0242288
5.16,-0.0242671
5.162,-0.0243056
5.164,-0.0243441
5.166,-0.0243826
5.168,-0.0244212
5.17,-0.0244599
5.172,-0.0244987
5.174,-0.0245375
5.176,-0.0245764
5.178,-0.0246154
5.18,-0.0246544
5.182,-0.0246935
5.184,-0.0247327
5.186,-0.024772
5.188,-0.0248113
5.19,-0.0248506
5.192,-0.0248901
5.194,-0.0249296
5.196,-0.0249692
5.198,-0.0250088
5.2,-0.0250486
5.202,-0.0250884
5.204,-0.0251282
5.206,-0.0251682
5.208,-0.0252082
5.21,-0.0252482
5.212,-0.0252884
5.214,-0.0253286
5.216,-0.0253689
5.218,-0.0254092
5.22,-0.0254496
5.222,-0.0254901
5.224,-0.0255307
5.226,-0.0255714
5.228,-0.0256121
5.23,-0.0256528
5.232,-0.0256937
5.234,-0.0257346
5.236,-0.0257756
5.238,-0.0258167
5.24,-0.0258578
5.242,-0.0258991
5.244,-0.0259403
5.246,-0.0259817
5.248,-0.0260231
5.25,-0.0260646
5.252,-0.0261062
5.254,-0.0261479
5.256,-0.0261896
5.258,-0.0262314
5.26,-0.0262733
5.262,-0.0263152
5.264,-0.0263573
5.266,-0.0263994
5.268,-0.0264415
5.27,-0.0264838
5.272,-0.0265261
5.274,-0.0265685
5.276,-0.026611
5.278,-0.0266535
5.28,-0.0266962
5.282,-0.0267389
5.284,-0.0267816
5.286,-0.0268245
5.288,-0.0268674
5.29,-0.0269104
5.292,-0.0269535
5.294,-0.0269967
5.296,-0.0270399
5.298,-0.0270832
5.3,-0.0271266
5.302,-0.0271701
5.304,-0.0272136
5.306,-0.0272573
5.308,-0.027301
5.31,-0.0273448
5.312,-0.0273886
5.314,-0.0274326
5.316,-0.0274766
5.318,-0.0275207
5.32,-0.0275648
5.322,-0.0276091
5.324,-0.0276534
5.326,-0.0276978
5.328,-0.0277423
5.33,-0.0277869
5.332,-0.0278316
5.334,-0.0278763
5.336,-0.0279211
5.338,-0.027966
5.34,-0.028011
5.342,-0.028056
5.344,-0.0281012
5.346,-0.0281464
5.348,-0.0281917
5.35,-0.0282371
5.352,-0.0282825
5.354,-0.0283281
5.356,-0.0283737
5.358,-0.0284194
5.36,-0.0284652
5.362,-0.0285111
5.364,-0.028557
5.366,-0.0286031
5.368,-0.0286492
5.37,-0.0286954
5.372,-0.0287417
5.374,-0.0287881
5.376,-0.0288345
5.378,-0.0288811
5.38,-0.0289277
5.382,-0.0289744
5.384,-0.0290212
5.386,-0.0290681
5.388,-0.0291151
5.39,-0.0291621
5.392,-0.0292093
5.394,-0.0292565
5.396,-0.0293038
5.398,-0.0293512
5.4,-0.0293987
5.402,-0.0294463
5.404,-0.0294939
5.406,-0.0295417
5.408,-0.0295895
5.41,-0.0296374
5.412,-0.0296854
5.414,-0.0297335
5.416,-0.0297817
5.418,-0.02983
5.42,-0.0298783
5.422,-0.0299268
5.424,-0.0299753
5.426,-0.0300239
5.428,-0.0300727
5.43,-0.0301215
5.432,-0.0301704
5.434,-0.0302193
5.436,-0.0302684
5.438,-0.0303176
5.44,-0.0303668
5.442,-0.0304162
5.444,-0.0304656
5.446,-0.0305151
5.448,-0.0305647
5.45,-0.0306145
5.452,-0.0306643
5.454,-0.0307141
5.456,-0.0307641
5.458,-0.0308142
5.46,-0.0308644
5.462,-0.0309146
5.464,-0.030965
5.466,-0.0310154
5.468,-0.031066
5.47,-0.0311166
5.472,-0.0311673
5.474,-0.0312181
5.476,-0.0312691
5.478,-0.0313201
5.48,-0.0313712
5.482,-0.0314224
5.484,-0.0314737
5.486,-0.0315251
5.488,-0.0315765
5.49,-0.0316281
5.492,-0.0316798
5.494,-0.0317316
5.496,-0.0317834
5.498,-0.0318354
5.5,-0.0318875
5.502,-0.0319396
5.504,-0.0319919
5.506,-0.0320442
5.508,-0.0320967
5.51,-0.0321492
5.512,-0.0322019
5.514,-0.0322546
5.516,-0.0323075
5.518,-0.0323604
5.52,-0.0324134
5.522,-0.0324666
5.524,-0.0325198
5.526,-0.0325731
5.528,-0.0326266
5.53,-0.0326801
5.532,-0.0327338
5.534,-0.0327875
5.536,-0.0328413
5.538,-0.0328953
5.54,-0.0329493
5.542,-0.0330035
5.544,-0.0330577
5.546,-0.0331121
5.548,-0.0331665
5.55,-0.0332211
5.552,-0.0332757
5.554,-0.0333305
5.556,-0.0333853
5.558,-0.0334403
5.56,-0.0334954
5.562,-0.0335505
5.564,-0.0336058
5.566,-0.0336612
5.568,-0.0337167
5.57,-0.0337723
5.572,-0.033828
5.574,-0.0338838
5.576,-0.0339397
5.578,-0.0339957
5.58,-0.0340518
5.582,-0.034108
5.584,-0.0341644
5.586,-0.0342208
5.588,-0.0342774
5.59,-0.034334
5.592,-0.0343908
5.594,-0.0344476
5.596,-0.0345046
5.598,-0.0345617
5.6,-0.0346189
5.602,-0.0346762
5.604,-0.0347336
5.606,-0.0347911
5.608,-0.0348487
5.61,-0.0349065
5.612,-0.0349643
5.614,-0.0350223
5.616,-0.0350804
5.618,-0.0351385
5.62,-0.0351968
5.622,-0.0352552
5.624,-0.0353138
5.626,-0.0353724
5.628,-0.0354311
5.63,-0.03549
5.632,-0.035549
5.634,-0.035608
5.636,-0.0356672
5.638,-0.0357265
5.64,-0.0357859
5.642,-0.0358455
5.644,-0.0359051
5.646,-0.0359649
5.648,-0.0360248
5.65,-0.0360848
5.652,-0.0361449
5.654,-0.0362051
5.656,-0.0362654
5.658,-0.0363259
5.66,-0.0363865
5.662,-0.0364472
5.664,-0.036508
5.666,-0.0365689
5.668,-0.0366299
5.67,-0.0366911
5.672,-0.0367524
5.674,-0.0368138
5.676,-0.0368753
5.678,-0.0369369
5.68,-0.0369987
5.682,-0.0370605
5.684,-0.0371225
5.686,-0.0371847
5.688,-0.0372469
5.69,-0.0373093
5.692,-0.0373717
5.694,-0.0374343
5.696,-0.037497
5.698,-0.0375599
5.7,-0.0376229
5.702,-0.0376859
5.704,-0.0377492
5.706,-0.0378125
5.708,-0.0378759
5.71,-0.0379395
5.712,-0.0380032
5.714,-0.0380671
5.716,-0.038131
5.718,-0.0381951
5.72,-0.0382593
5.722,-0.0383236
5.724,-0.0383881
5.726,-0.0384527
5.728,-0.0385174
5.73,-0.0385822
5.732,-0.0386472
5.734,-0.0387123
5.736,-0.0387775
5.738,-0.0388428
5.74,-0.0389083
5.742,-0.0389739
5.744,-0.0390396
5.746,-0.0391055
5.748,-0.0391715
5.75,-0.0392376
5.752,-0.0393039
5.754,-0.0393702
5.756,-0.0394368
5.758,-0.0395034
5.76,-0.0395702
5.762,-0.0396371
5.764,-0.0397041
5.766,-0.0397713
5.768,-0.0398386
5.77,-0.039906
5.772,-0.0399736
5.774,-0.0400413
5.776,-0.0401092
5.778,-0.0401771
5.78,-0.0402453
5.782,-0.0403135
5.784,-0.0403819
5.786,-0.0404504
5.788,-0.040519
5.79,-0.0405878
5.792,-0.0406568
5.794,-0.0407258
5.796,-0.040795
5.798,-0.0408644
5.8,-0.0409338
5.802,-0.0410035
5.804,-0.0410732
5.806,-0.0411431
5.808,-0.0412131
5.81,-0.0412833
5.812,-0.0413536
5.814,-0.0414241
5.816,-0.0414947
5.818,-0.0415654
5.82,-0.0416363
5.822,-0.0417073
5.824,-0.0417785
5.826,-0.0418498
5.828,-0.0419212
5.83,-0.0419928
5.832,-0.0420645
5.834,-0.0421364
5.836,-0.0422084
5.838,-0.0422806
5.84,-0.0423529
5.842,-0.0424254
5.844,-0.042498
5.846,-0.0425707
5.848,-0.0426436
5.85,-0.0427167
5.852,-0.0427899
5.854,-0.0428632
5.856,-0.0429367
5.858,-0.0430104
5.86,-0.0430841
5.862,-0.0431581
5.864,-0.0432322
5.866,-0.0433064
5.868,-0.0433808
5.87,-0.0434553
5.872,-0.04353
5.874,-0.0436049
5.876,-0.0436798
5.878,-0.043755
5.88,-0.0438303
5.882,-0.0439057
5.884,-0.0439813
5.886,-0.0440571
5.888,-0.044133
5.89,-0.0442091
5.892,-0.0442853
5.894,-0.0443617
5.896,-0.0444382
5.898,-0.0445149
5.9,-0.0445917
5.902,-0.0446687
5.904,-0.0447459
5.906,-0.0448232
5.908,-0.0449007
5.91,-0.0449783
5.912,-0.0450561
5.914,-0.0451341
5.916,-0.0452122
5.918,-0.0452905
5.92,-0.0453689
5.922,-0.0454475
5.924,-0.0455263
5.926,-0.0456052
5.928,-0.0456843
5.93,-0.0457635
5.932,-0.0458429
5.934,-0.0459225
5.936,-0.0460022
5.938,-0.0460821
5.94,-0.0461622
5.942,-0.0462424
5.944,-0.0463228
5.946,-0.0464034
5.948,-0.0464841
5.95,-0.046565
5.952,-0.0466461
5.954,-0.0467273
5.956,-0.0468087
5.958,-0.0468902
5.96,-0.046972
5.962,-0.0470539
5.964,-0.047136
5.966,-0.0472182
5.968,-0.0473006
5.97,-0.0473832
5.972,-0.047466
5.974,-0.0475489
5.976,-0.047632
5.978,-0.0477153
5.98,-0.0477987
5.982,-0.0478824
5.984,-0.0479662
5.986,-0.0480502
5.988,-0.0481343
5.99,-0.0482186
5.992,-0.0483031
5.994,-0.0483878
5.996,-0.0484727
5.998,-0.0485577
6,-0.0486429
6.002,-0.0487283
6.004,-0.0488139
6.006,-0.0488996
6.008,-0.0489856
6.01,-0.0490717
6.012,-0.049158
6.014,-0.0492444
6.016,-0.0493311
6.018,-0.0494179
6.02,-0.049505
6.022,-0.0495922
6.024,-0.0496795
6.026,-0.0497671
6.028,-0.0498549
6.03,-0.0499428
6.032,-0.0500309
6.034,-0.0501193
6.036,-0.0502078
6.038,-0.0502964
6.04,-0.0503853
6.042,-0.0504744
6.044,-0.0505636
6.046,-0.0506531
6.048,-0.0507427
6.05,-0.0508325
6.052,-0.0509225
6.054,-0.0510127
6.056,-0.0511031
6.058,-0.0511937
6.06,-0.0512845
6.062,-0.0513755
6.064,-0.0514667
6.066,-0.051558
6.068,-0.0516496
6.07,-0.0517413
6.072,-0.0518333
6.074,-0.0519254
6.076,-0.0520178
6.078,-0.0521103
6.08,-0.052203
6.082,-0.052296
6.084,-0.0523891
6.086,-0.0524824
6.088,-0.052576
6.09,-0.0526697
6.092,-0.0527636
6.094,-0.0528578
6.096,-0.0529521
6.098,-0.0530467
6.1,-0.0531414
6.102,-0.0532364
6.104,-0.0533315
6.106,-0.0534269
6.108,-0.0535224
6.11,-0.0536182
6.112,-0.0537142
6.114,-0.0538104
6.116,-0.0539067
6.118,-0.0540033
6.12,-0.0541002
6.122,-0.0541972
6.124,-0.0542944
6.126,-0.0543918
6.128,-0.0544895
6.13,-0.0545873
6.132,-0.0546854
6.134,-0.0547837
6.136,-0.0548822
6.138,-0.0549809
6.14,-0.0550798
6.142,-0.055179
6.144,-0.0552783
6.146,-0.0553779
6.148,-0.0554777
6.15,-0.0555777
6.152,-0.0556779
6.154,-0.0557784
6.156,-0.0558791
6.158,-0.0559799
6.16,-0.056081
6.162,-0.0561824
6.164,-0.0562839
6.166,-0.0563857
6.168,-0.0564877
6.17,-0.0565899
6.172,-0.0566923
6.174,-0.056795
6.176,-0.0568979
6.178,-0.057001
6.18,-0.0571043
6.182,-0.0572079
6.184,-0.0573117
6.186,-0.0574157
6.188,-0.05752
6.19,-0.0576245
6.192,-0.0577292
6.194,-0.0578341
6.196,-0.0579393
6.198,-0.0580447
6.2,-0.0581504
6.202,-0.0582562
6.204,-0.0583623
6.206,-0.0584687
6.208,-0.0585753
6.21,-0.0586821
6.212,-0.0587891
6.214,-0.0588964
6.216,-0.0590039
6.218,-0.0591117
6.22,-0.0592197
6.222,-0.0593279
6.224,-0.0594364
6.226,-0.0595452
6.228,-0.0596541
6.23,-0.0597633
6.232,-0.0598728
6.234,-0.0599825
6.236,-0.0600924
6.238,-0.0602026
6.24,-0.060313
6.242,-0.0604237
6.244,-0.0605346
6.246,-0.0606458
6.248,-0.0607572
6.25,-0.0608689
6.252,-0.0609808
6.254,-0.061093
6.256,-0.0612054
6.258,-0.0613181
6.26,-0.061431
6.262,-0.0615442
6.264,-0.0616577
6.266,-0.0617714
6.268,-0.0618853
6.27,-0.0619995
6.272,-0.062114
6.274,-0.0622287
6.276,-0.0623437
6.278,-0.0624589
6.28,-0.0625744
6.282,-0.0626902
6.284,-0.0628062
6.286,-0.0629225
6.288,-0.063039
6.29,-0.0631558
6.292,-0.0632729
6.294,-0.0633902
6.296,-0.0635078
6.298,-0.0636257
6.3,-0.0637438
6.302,-0.0638623
6.304,-0.0639809
6.306,-0.0640999
6.308,-0.0642191
6.31,-0.0643386
6.312,-0.0644583
6.314,-0.0645784
6.316,-0.0646987
6.318,-0.0648193
6.32,-0.0649401
6.322,-0.0650612
6.324,-0.0651827
6.326,-0.0653043
6.328,-0.0654263
6.33,-0.0655485
6.332,-0.0656711
6.334,-0.0657939
6.336,-0.065917
6.338,-0.0660403
6.34,-0.066164
6.342,-0.0662879
6.344,-0.0664121
6.346,-0.0665366
6.348,-0.0666614
6.35,-0.0667865
6.352,-0.0669119
6.354,-0.0670375
6.356,-0.0671635
6.358,-0.0672897
6.36,-0.0674163
6.362,-0.0675431
6.364,-0.0676702
6.366,-0.0677976
6.368,-0.0679253
6.37,-0.0680533
6.372,-0.0681816
6.374,-0.0683102
6.376,-0.0684391
6.378,-0.0685683
6.38,-0.0686978
6.382,-0.0688276
6.384,-0.0689577
6.386,-0.0690881
6.388,-0.0692188
6.39,-0.0693498
6.392,-0.0694811
6.394,-0.0696127
6.396,-0.0697447
6.398,-0.0698769
6.4,-0.0700095
6.402,-0.0701423
6.404,-0.0702755
6.406,-0.070409
6.408,-0.0705428
6.41,-0.0706769
6.412,-0.0708113
6.414,-0.070946
6.416,-0.0710811
6.418,-0.0712165
6.42,-0.0713522
6.422,-0.0714882
6.424,-0.0716245
6.426,-0.0717612
6.428,-0.0718982
6.43,-0.0720355
6.432,-0.0721731
6.434,-0.0723111
6.436,-0.0724493
6.438,-0.072588
6.44,-0.0727269
6.442,-0.0728662
6.444,-0.0730058
6.446,-0.0731457
6.448,-0.073286
6.45,-0.0734266
6.452,-0.0735675
6.454,-0.0737088
6.456,-0.0738505
6.458,-0.0739924
6.46,-0.0741347
6.462,-0.0742773
6.464,-0.0744203
6.466,-0.0745636
6.468,-0.0747073
6.47,-0.0748513
6.472,-0.0749956
6.474,-0.0751403
6.476,-0.0752854
6.478,-0.0754307
6.48,-0.0755765
6.482,-0.0757226
6.484,-0.075869
6.486,-0.0760158
6.488,-0.076163
6.49,-0.0763105
6.492,-0.0764584
6.494,-0.0766066
6.496,-0.0767552
6.498,-0.0769041
6.5,-0.0770534
6.502,-0.0772031
6.504,-0.0773531
6.506,-0.0775035
6.508,-0.0776542
6.51,-0.0778053
6.512,-0.0779568
6.514,-0.0781087
6.516,-0.0782609
6.518,-0.0784134
6.52,-0.0785664
6.522,-0.0787197
6.524,-0.0788734
6.526,-0.0790274
6.528,-0.0791818
6.53,-0.0793366
6.532,-0.0794918
6.534,-0.0796473
6.536,-0.0798032
6.538,-0.0799595
6.54,-0.0801162
6.542,-0.0802732
6.544,-0.0804306
6.546,-0.0805884
6.548,-0.0807465
6.55,-0.0809051
6.552,-0.081064
6.554,-0.0812232
6.556,-0.0813829
6.558,-0.0815429
6.56,-0.0817034
6.562,-0.0818641
6.564,-0.0820253
6.566,-0.0821869
6.568,-0.0823488
6.57,-0.0825111
6.572,-0.0826738
6.574,-0.0828369
6.576,-0.0830004
6.578,-0.0831642
6.58,-0.0833285
6.582,-0.0834931
6.584,-0.0836581
6.586,-0.0838235
6.588,-0.0839893
6.59,-0.0841555
6.592,-0.0843221
6.594,-0.0844891
6.596,-0.0846565
6.598,-0.0848242
6.6,-0.0849924
6.602,-0.085161
6.604,-0.08533
6.606,-0.0854994
6.608,-0.0856692
6.61,-0.0858394
6.612,-0.08601
6.614,-0.086181
6.616,-0.0863525
6.618,-0.0865243
6.62,-0.0866966
6.622,-0.0868693
6.624,-0.0870425
6.626,-0.087216
6.628,-0.08739
6.63,-0.0875644
6.632,-0.0877393
6.634,-0.0879145
6.636,-0.0880902
6.638,-0.0882664
6.64,-0.088443
6.642,-0.08862
6.644,-0.0887974
6.646,-0.0889753
6.648,-0.0891537
6.65,-0.0893324
6.652,-0.0895116
6.654,-0.0896913
6.656,-0.0898714
6.658,-0.0900519
6.66,-0.0902329
6.662,-0.0904144
6.664,-0.0905962
6.666,-0.0907786
6.668,-0.0909613
